issuekey,storypoint,context,codesnippet,Bug,Epic,Improvement,New Feature,Story,Sub-task,Technical task,Android,BlackBerry,CLI,Code Processor,Core,Drillbit,Hyperloop,LiveView,MobileWeb,Release,TiAPI,Tooling,Windows,iOS
TIMOB-7627,1.0,"iOS: UI - Email/SMS Dialog does not change orientation properly h3.Issue
When you create a window and set win.orientationModes = [Titanium.UI.PORTRAIT]; or set it in Tiapp.xml. Then create an emailDialog or SMSDialog and open that window. 

If you proceed to rotate the device into LANDSCAPE the window itself rotates into LANDSCAPE but the statusbar and keyboard remain in PORTRAIT.

h6.Expected behavior
The keyboard and statusBar rotate accordingly. Used to work in 1.7.x - as seen in the screenshots.

h6.Tested on
iPhone 4
iOS simulator 5

TiSDK 1.7 &gt; OK
TiSDK 1.8 &gt; Fail
TiSDK 1.9 &gt; Fail

h6.Steps to reproduce
1) Run code below
2) Click ""Email"" button
3) Select a field from Email dialog - the keyboard shows up.
4) Rotate device
5) Misbehavior appears suddenly. 

h6.Repro sequence
{code:title=app.js}
// this sets the background color of the master UIView (when there are no windows/tab groups on it)
Titanium.UI.setBackgroundColor('#000');
 
// create tab group
var tabGroup = Titanium.UI.createTabGroup();
 
 
//
// create base UI tab and root window
//
var win1 = Titanium.UI.createWindow({  
    title:'Tab 1',
    backgroundColor:'#fff'
});
var tab1 = Titanium.UI.createTab({  
    icon:'KS_nav_views.png',
    title:'Tab 1',
    window:win1
});
 
var label1 = Titanium.UI.createLabel({
    color:'#999',
    text:'I am Window 1',
    font:{fontSize:20,fontFamily:'Helvetica Neue'},
    textAlign:'center',
    width:'auto'
});
 
var button = Ti.UI.createButton({
    title:'Email',
    height:40
});
button.addEventListener('click', function(){
    var emailDialog = Ti.UI.createEmailDialog();
    emailDialog.open();
});
 
win1.add(label1);
win1.add(button);
//
// create controls tab and root window
//
var win2 = Titanium.UI.createWindow({  
    title:'Tab 2',
    backgroundColor:'#fff'
});
var tab2 = Titanium.UI.createTab({  
    icon:'KS_nav_ui.png',
    title:'Tab 2',
    window:win2
});
 
var label2 = Titanium.UI.createLabel({
    color:'#999',
    text:'I am Window 2',
    font:{fontSize:20,fontFamily:'Helvetica Neue'},
    textAlign:'center',
    width:'auto'
});
 
win2.add(label2);
 
 
 
//
//  add tabs
//
tabGroup.addTab(tab1);  
tabGroup.addTab(tab2);  
 
 
// open tab group
tabGroup.open();
","<code>

h6.Additional info
If the window is locked doesn't seems to work either. Locked the orientation on iOS:
{code:title=Tiapp.xml}
    <iphone>
<orientations device=""iphone"">
<orientation>Ti.UI.PORTRAIT</orientation>
</orientations>
<orientations device=""ipad"">
<orientation>Ti.UI.PORTRAIT</orientation>
<orientation>Ti.UI.UPSIDE_PORTRAIT</orientation>
<orientation>Ti.UI.LANDSCAPE_LEFT</orientation>
<orientation>Ti.UI.LANDSCAPE_RIGHT</orientation>
</orientations>
</iphone>
<code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-7642,2.0,"iOS: Memory Leak when local html file is used in a WebView Memory is not being released when a webview, with a local HTML file, is added to a window and then removed from it. But this does not happen when a remote URL is used. Below is the sample code and the local HTML file has been attached.

*Sample Code*
{noformat}
var win = Ti.UI.createWindow({
    backgroundColor : 'white'
});

var webview = null;

var btnAdd = Ti.UI.createButton({
    title : 'Add',
    top : 0,
    left : 0,
    height : 50,
    width : 100
});

btnAdd.addEventListener('click', function() {
    webview = Ti.UI.createWebView({
        url : 'local_webview.html',
        // url : 'http://www.google.com',
        height : 200,
        bottom : 10
    });
    
    win.add(webview);
});

var btnRemove = Ti.UI.createButton({
    title : 'Remove',
    top : 0,
    right : 0,
    height : 50,
    width : 100
});

btnRemove.addEventListener('click', function() {
    win.remove(webview);
    webview = null;
});
win.add(btnAdd);
win.add(btnRemove);
win.open();
{noformat}

*STEPS TO REPRODUCE*
- Drop the above sample code into app.js and copy the attached 'local_webview.html' to Resources folder.
- Start the application and open Instruments to profile it.
- Click the 'Add' button and then the 'Remove' button.
- Search for 'proxy' in instruments and it can be seen that webview proxies are not released even if memory warnings are simulated.

*EXPECTED BEHAVIOR*
Proxies related to webview should be released.

*OBSERVED BEHAVIOR*
Memory is not being freed.

*OTHER OBSERVATIONS*
Memory is being freed when a remote URL (uncomment the line with google.com and comment out the line with local_webview.html) is used.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-7643,5.0,"Android: Implement the UI Composite Layout Behavior Spec Spec: https://wiki.appcelerator.org/display/spe/UI+Composite+Layout+Behavior+Spec
Detailed QE Test Case: https://wiki.appcelerator.org/display/tp/UI+Composite+Layout+Behavior+Test+Case",,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-7644,0.5,"iOS: Memory is not being released when a tab is removed from tabGroup Memory is not being released when a tab is removed from a tabGroup on iOS using 'removeTab'.

*Sample Code*
{noformat}
// create tab group
var tabGroup = Titanium.UI.createTabGroup();

// create base UI tab and root window

var win1 = Titanium.UI.createWindow({  
    title:'Tab 1',
    backgroundColor:'#fff'
});
var tab1 = Titanium.UI.createTab({  
    icon:'KS_nav_views.png',
    title:'Tab 1',
    window:win1
});

var label1 = Titanium.UI.createLabel({
    color:'#999',
    text:'Remove Tab1',
    font:{fontSize:20,fontFamily:'Helvetica Neue'},
    textAlign:'center',
    width:'auto'
});

label1.addEventListener('click', function() {
    tabGroup.removeTab(tab1);
    label1 = win1 = tab1 = null;
});

win1.add(label1);

// create controls tab and root window

var win2 = Titanium.UI.createWindow({  
    title:'Tab 2',
    backgroundColor:'#fff'
});
var tab2 = Titanium.UI.createTab({  
    icon:'KS_nav_ui.png',
    title:'Tab 2',
    window:win2
});

var label2 = Titanium.UI.createLabel({
    color:'#999',
    text:'I am Window 2',
    font:{fontSize:20,fontFamily:'Helvetica Neue'},
    textAlign:'center',
    width:'auto'
});

win2.add(label2);

//  add tabs

tabGroup.addTab(tab1);  
tabGroup.addTab(tab2);  

// open tab group
tabGroup.open();
{noformat}

*STEPS TO REPRODUCE*

- Drop the above sample code into app.js.
- Start the application and open Instruments to profile it.
- Click the 'Remove Tab1' label.
- Search for 'proxy' in instruments and it can be seen that tab proxy(along with window and label proxies inside tab1) are not released even if memory warnings are simulated.

*EXPECTED BEHAVIOR*
Proxies related to tab and elements inside it should be released.

*OBSERVED BEHAVIOR*
Memory is not being freed.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-7657,1.0,"Android: Permissions failure in android.calendar Drillbit test Looks like the android.calendar test recently started failing due to missing permissions, log:

","<code>
Permission Denial: opening provider com.android.providers.calendar.CalendarProvider2 from ProcessRecord{423b2048 20514:org.appcelerator.titanium.testharness/10082} (pid=20514, uid=10082) requires android.permission.READ_CALENDAR or android.permission.WRITE_CALENDAR
<code></code></code>",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-7659,1.0,"iOS: backgroundSelectedImage does not scale in iPod 2nd gen The backgroundSelectedImage property doesn't scale in iPod 2nd gen. You can only see a cropped image. The image scales fine in iPod 3rd gen.
h4. Repro Steps
1. Run the below code.
2. In iPod 2nd gen the images will not scale
","<code>
var win=Ti.UI.createWindow({ 
backgroundColor: 'white' 
});

var button = Titanium.UI.createButton({ backgroundImage:'appsS.png', backgroundSelectedImage:'appsP.png', top: Titanium.Platform.displayCaps.platformHeight*0.5, width: Titanium.Platform.displayCaps.platformHeight * 0.13, height: Titanium.Platform.displayCaps.platformHeight * 0.16 });

button.addEventListener('click',function(e){ 
Titanium.API.info(""You clicked the button""); 
});

win.add(button);
win.open();
<code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TIMOB-7661,0.5,"Coverage: Fix error in coverage generation script Currently the coverage.py script is failing whenever it is run without arguments, which impedes us from automating and getting metrics about API docs and the APIs themselves.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-7816,3.0,"Android: Ignore files that start with ._ On a Mac, some editors will generate a ._ file. When you compile an Android app, the android/compiler.py's make_function_from_file() function will error saying:

","<code>
UnicodeDecodeError: 'utf8' codec can't decode byte 0xb0 in position 37: invalid start byte
<code>

Just need to ignore ._ files.</code></code>",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-7833,1.0,"Tooling: Add support for a ""common"" CommonJS module installation folder With our current module system, modules must either be installed into a project or in the system Titanium folder. In both cases, modules are platform-specific compiled binaries (a static lib for iOS, shared lib for Android).

It would be nice to allow pure Javascript / CommonJS modules in a common place that could simply be distributed as JS files, for example a {{common}} or {{commonjs}} folder under the system Titanium directory that would be analogous to today's {{iphone}} and {{android}} directories.",,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TIMOB-7865,0.5,"Android: XML - On V8, parsing xml multiple times crashes the phone Details: When running the app.js in SDK build 2.0.0.v20120302093154 for V8, the app will eventually crash and GC will be continuously called. See attachment 2.0_logcat.txt. And when running the app.js in SDK build 1.8.2 for V8, I get a out of memory exception. See attachment 1.8.2_logcat.txt. 

However, the app.js does not crash when running on Rhino for both builds. 

Steps to reproduce:
1. Create new project.
2. Replace app.js with attached app.js.
3. Run app.
4. Press 'load' until app crashes.

Actual: App crashes. See attachments.
Expected: The app should not crash.",,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
TIMOB-7948,1.0,"Android: Invalid column visibility when querying events in Ti.Android.Calendar Here is the sample app from our Calendar TDoc that shows the error. The error seems to happen when {{getEventsInYear}} is called

","<code>
var calendars = [];
var selectedCalendarName;
var selectedCalendarId;
var pickerData = [];

var win = Ti.UI.createWindow({
  backgroundColor: 'white',
  exitOnClose: true,
  fullscreen: false,
  layout: 'vertical',
  title: 'Calendar Demo'
});

var scrollView = Ti.UI.createScrollView({
  backgroundColor: '#eee',
  height: 500,
  top: 20
});

var label = Ti.UI.createLabel({
  backgroundColor: 'white',
  text: 'Click on the button to display the events for the selected calendar',
  textAlign: Ti.UI.TEXT_ALIGNMENT_CENTER,
  top: 20
});
scrollView.add(label);

var selectableCalendars = Ti.Android.Calendar.selectableCalendars;
for (var i = 0, ilen = selectableCalendars.length; i &lt; ilen; i++) {
  calendars.push({ name: selectableCalendars[i].name, id: selectableCalendars[i].id });
  pickerData.push( Ti.UI.createPickerRow({ title: calendars[i].name }) );
  if(i === 0){
    selectedCalendarName = selectableCalendars[i].name;
    selectedCalendarId = selectableCalendars[i].id;
  }
}
var selectableCalendars = null;

if(!calendars.length){
  label.text = 'No calendars available. Select at least one in the native calendar before using this app';
} else {
  label.text = 'Click button to view calendar events';
  
  var picker = Ti.UI.createPicker({
    top:20
  });
  
  picker.add(pickerData);
  win.add(picker);
  
  picker.addEventListener('change', function(e){
    for (var i = 0, ilen = calendars.length; i &lt; ilen; i++) {
      if(calendars[i].name === e.row.title){
        selectedCalendarName = calendars[i].name;
        selectedCalendarId = calendars[i].id;
      }
    }
  });
  
  var button = Ti.UI.createButton({
    title: 'View events',
    top: 20
  });
  win.add(button);
  
  button.addEventListener('click', function(e){
    label.text = 'Generating...';
    
    var currentYear = new Date().getFullYear();
    
    var consoleString = '';
    
    function print(s) {
      if (consoleString.length) {
        consoleString = consoleString + '\n';
      }
      consoleString = consoleString + s;
    }
    
    var calendar = Ti.Android.Calendar.getCalendarById(selectedCalendarId);
    
    function printReminder(r) {
      var typetext = '[method unknown]';
      if (r.method == Ti.Android.Calendar.METHOD_EMAIL) {
        typetext = 'Email';
      } else if (r.method == Ti.Android.Calendar.METHOD_SMS) {
        typetext = 'SMS';
      } else if (r.method == Ti.Android.Calendar.METHOD_ALERT) {
        typetext = 'Alert';
      } else if (r.method == Ti.Android.Calendar.METHOD_DEFAULT) {
        typetext = '[default reminder method]';
      }
      print(typetext + ' reminder to be sent ' + r.minutes + ' minutes before the event');
    }
    
    function printAlert(a) {
      print('Alert id ' + a.id + ' begin ' + a.begin + '; end ' + a.end + '; alarmTime ' + a.alarmTime + '; minutes ' + a.minutes);
    }
    
    function printEvent(event) {
      if (event.allDay) {
        print('Event: ' + event.title + '; ' + event.begin.toLocaleDateString() + ' (all day)');
      } else {
        print('Event: ' + event.title + '; ' + event.begin.toLocaleDateString() + ' ' + event.begin.toLocaleTimeString()+ '-' + event.end.toLocaleTimeString());
      }
      
      var reminders = event.reminders;
      if (reminders &amp;&amp; reminders.length) {
        print('There is/are ' + reminders.length + ' reminder(s)');
        for (var i = 0; i &lt; reminders.length; i++) {
          printReminder(reminders[i]);
        }
      }
      
      print('hasAlarm? ' + event.hasAlarm);
      var alerts = event.alerts;
      if (alerts &amp;&amp; alerts.length) {
        for (var i = 0; i &lt; alerts.length; i++) {
          printAlert(alerts[i]);
        }
      }
      
      var status = event.status;
      if (status == Ti.Android.Calendar.STATUS_TENTATIVE) {
        print('This event is tentative');
      }
      if (status == Ti.Android.Calendar.STATUS_CONFIRMED) {
        print('This event is confirmed');
      }
      if (status == Ti.Android.Calendar.STATUS_CANCELED) {
        print('This event was canceled');
      }
    }
    
    var events = calendar.getEventsInYear(currentYear);
    if (events &amp;&amp; events.length) {
      print(events.length + ' event(s) in ' + currentYear);
      print('');
      for (var i = 0; i &lt; events.length; i++) {
        printEvent(events[i]);
        print('');
      }
    } else {
      print('No events');
    }
    
    label.text = consoleString;
  });
}

win.add(scrollView);

win.open();
<code>

Also make sure you add READ_CALENDAR and WRITE_CALENDAR permissions to your tiapp.xml:
<code>
<ti:app>
<android>
<manifest>
<uses-permission android:name=""android.permission.READ_CALENDAR""></uses-permission>
<uses-permission android:name=""android.permission.WRITE_CALENDAR""></uses-permission>
</manifest>
</android>
</ti:app>
<code>

And finally, here is the trace:
<code>
/CursorWrapperInner(31255): Cursor finalized without prior close()
E/DatabaseUtils(31274): Writing exception to parcel
E/DatabaseUtils(31274): java.lang.IllegalArgumentException: Invalid column visibility
E/DatabaseUtils(31274): 	at android.database.sqlite.SQLiteQueryBuilder.computeProjection(SQLiteQueryBuilder.java:588)
E/DatabaseUtils(31274): 	at android.database.sqlite.SQLiteQueryBuilder.buildQuery(SQLiteQueryBuilder.java:403)
E/DatabaseUtils(31274): 	at android.database.sqlite.SQLiteQueryBuilder.query(SQLiteQueryBuilder.java:347)
E/DatabaseUtils(31274): 	at android.database.sqlite.SQLiteQueryBuilder.query(SQLiteQueryBuilder.java:291)
E/DatabaseUtils(31274): 	at com.android.providers.calendar.CalendarProvider2.handleInstanceQuery(CalendarProvider2.java:1015)
E/DatabaseUtils(31274): 	at com.android.providers.calendar.CalendarProvider2.query(CalendarProvider2.java:840)
E/DatabaseUtils(31274): 	at android.content.ContentProvider$Transport.query(ContentProvider.java:178)
E/DatabaseUtils(31274): 	at android.content.ContentProviderNative.onTransact(ContentProviderNative.java:112)
E/DatabaseUtils(31274): 	at android.os.Binder.execTransact(Binder.java:338)
E/DatabaseUtils(31274): 	at dalvik.system.NativeStart.run(Native Method)
E/TiJSError(31255): (main) [141129,172202] ----- Titanium Javascript Runtime Error -----
E/TiJSError(31255): (main) [0,172202] - In pullRequests/1591.js:135,27
E/TiJSError(31255): (main) [0,172202] - Message: Uncaught Error: Invalid column visibility
E/TiJSError(31255): (main) [0,172202] - Source:     var events = calendar.getEventsInYear(currentYear);
E/V8Exception(31255): Exception occurred at pullRequests/1591.js:135: Uncaught Error: Invalid column visibility
<code></code></code></code></code></code></code>",1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
