issuekey,storypoint,context,codesnippet,Bug,Improvement,New Feature,Story,Task, Acegi, PGP, SXC, WS-Security), XPath, XSLT,Batch,Build: (other),Build: Distributions,Build: Integration Tests,Build: Libraries / Dependencies,Build: Maven,Core: (other),Core: API,Core: Bootstrap / Standalone,Core: Components,Core: Concurrency / Threading,Core: Configuration,Core: Containers,Core: Deployment,Core: Domains shared resources,Core: Endpoints,Core: Event/Message,Core: Exception Handling,Core: Expressions,Core: Flow,Core: Lifecycle,Core: Logging,Core: Non-Blocking,Core: Properties,Core: Queues (SEDA) / Persistence,Core: Registry,Core: Routing / Filters,Core: Services,Core: Sessions,Core: Streaming,Core: Transactions,Core: Transformers,Core: Transports,Core: Watermark,Documentation / Website,Examples / Tutorials,Extensions,Extensions API,Modules: (other),Modules: CXF,Modules: Database,Modules: Devkit Support,Modules: HTTP,Modules: JSON,Modules: Jersey,Modules: Management / JMX,Modules: Scripting,Modules: Security (Spring Security,Modules: Spring,Modules: Validators,Modules: WS Consumer,Modules: XA Transactions,Modules: XML,Schema,Tools,Transport: Axis,Transport: Email,Transport: FTP / SFTP,Transport: File,Transport: HTTP(S) / Jetty,Transport: JDBC,Transport: JMS,Transport: TCP / UDP / SSL / Multicast,Transport: VM,Transport: XMPP (Jabber),e: DataSense,sdk
MULE-7296,5.0,"Domain initialization result (failure or success) should be shown in a box at the end of the log when starting Currently, domain initialization status is shown in the logs when performed. But, in the same way that applications, it should be shown in a summary box at the end of server start.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7297,5.0,"NullPointerException when tyring to override a class with loader.override When trying o override a class with loader.override=-com.mulesoft.test.Dummy get a NullPointerException. 

Deploy the attached application in mule standalone using bin/mule -M-Dhttp.port=XXXX",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7300,5.0,Default domain shouldn't be configurable You shouldn't be able to configure default domain by adding alibrary or putting mule-domain-config.xml inside it. To reproduce unzip the attached domains.zip file in MULE_HOME and run bin/mule.,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7301,5.0,"Application using the same socket but not sharing connectors deploys but fails to receive requests Deployed two apps sharing an http connector and one not sharing but with an inbound endpoint listening in the same socket than the two others. The three applications get deployed but only the first two can listen for requests.

# Copy attached applications to apps directory
# Copy attached domain to domains directory
# Start mule by running bin/mule -M-Dhttp.port=XXXX
# curl http://127.0.0.1:XXXX/in1/loco (Success)
# curl http://127.0.0.1:XXXX/in2/loco (Success)
# curl http://127.0.0.1:XXXX/in3/loco (Fails) &lt;- Third application",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7302,5.0,"HTTP inbound endpoints listen for requests in a different path  When http inbound endpoint listens to *in* path, if you send a request to path *inxxx* it receives it. 

To reproduce deploy this configuration using bin/mule -M-Dhttp.port=YYYY and run curl http://127.0.0.1:YYYY/inxxx

{code:xml}
<?xml version=""1.0"" encoding=""UTF-8""?>
<mule xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:http=""http://www.mulesoft.org/schema/mule/http"" xmlns:spring=""http://www.springframework.org/schema/beans"" xmlns:test=""http://www.mulesoft.org/schema/mule/test"" xmlns:vm=""http://www.mulesoft.org/schema/mule/vm"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemalocation=""
        http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd
        http://www.mulesoft.org/schema/mule/test http://www.mulesoft.org/schema/mule/test/current/mule-test.xsd
        http://www.mulesoft.org/schema/mule/http http://www.mulesoft.org/schema/mule/http/current/mule-http.xsd
        http://www.mulesoft.org/schema/mule/vm http://www.mulesoft.org/schema/mule/vm/current/mule-vm.xsd
        http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-3.1.xsd"">
<flow name=""main"">
<http:inbound-endpoint host=""127.0.0.1"" path=""in"" port=""${http.port}""></http:inbound-endpoint>
<test:component appendstring="" Received 2""></test:component>
</flow>
</mule>
",<code></code>,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MULE-7303,1.0,"WS-Consumer wsdl doesn't allow resource paths The web service consumer requires the location of a wsdl file as part of it's configuration.

The location is parsed as a URL and if not valid, it is parsed as a file path. The convention in mule is to treat these fields as resource paths, which would allow URLs, absolute files, but will also look for resource files (relative to the current classpath, and possibly inside a jar).

Change the behavior so that the wsdl location is treated as a reouce location.
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7307,3.0,"Disallow multiple transaction manager to be used within an application Currently if multiple transaction manager are configured in mule, as mule only supports one, it will just peek the first one.

To avoid confusion to users we must not allow users to configure multiple transaction managers.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7311,8.0,"Lack of synchronization causes multiple expiration requests on Aggregator groups The test EventCorrelatorTestCase.processesExpiredGroupInPrimaryNode fails intermitently due to a lack of synchronization in the access to an object store between different threads, that sporadically leads to a group expiry being triggered several times.

This may be a problem if the correlation is setup to process the group at expiration instead of giving an error.

The problem is mitigated when using persistent object stores as I/O synchronisation is creating an adhoc happens-after causality.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7313,5.0,"OAuth2 authorize MessageProcessor enters a loop if it's the last processor in the flow Consider the following flow:

<flow name=""authorizeFlow"">
<http:inbound-endpoint exchange-pattern=""request-response"" path=""authorize"" port=""8081"">
<google-calendars:authorize></google-calendars:authorize>
</http:inbound-endpoint></flow>

That results in google's OAuth login screen showing up. After authorization, the browser is continuously redirected to the same page over and over again.

However, if the flow is changed to this:

<flow name=""authorizeFlow"">
<http:inbound-endpoint exchange-pattern=""request-response"" path=""authorize"" port=""8081"">
<google-calendars:authorize></google-calendars:authorize>
<logger message=""authorized!""></logger>
</http:inbound-endpoint></flow>

It starts to work perfectly after any message processor is placed after the authorization one. This is probably and issue due to the fact that authorize MP's are intercepting but in the first example there's nothing to intercept.",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7314,1.0,"Poll: watermark gives a wrong warning message when no results are returned from the query inside the poll When polling Salesforce to retrieve data using the watermark feature, a warning message saying that the watermark is null appears if the query does not bring back any data.

For example, the following Salesforce query:
SELECT Email,FirstName,LastName,LastModifiedDate FROM Contact WHERE LastModifiedDate &gt; #[flowVars['timestamp']]

Then the following warning appears even though the watermark value is not null:

WARN  Watermark [pool-13-thread-1]: Watermark value is null and will be ignored",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7316,5.0,Fix flaky FlowSyncAsyncProcessingStrategyTestCase. This is a flaky that was ignored.,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7321,5.0,"Deprecate <all> in favor of <scatther-gather> Now that we have an implementation of the scatter gather pattern, deprecate the <all> element in favor of it.

There is a slight variation in functionality, but for most cases scatter-gather will be prefered, and the advanced cases were you need to evaluate the same payload sequentially, yet fail at the first failure, can be accomplished using wire-taps.

This task requires:
- Issuing a warning when parsing <all> in an xml definition.
- Changing mule schema's documentation to flag the deprecation in doc
- Deprecate class implementing the all router.</all></all>",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7323,1.0,"ExpressionSplitterXPathTestCase has wrong assertions ExpressionSplitterXPathTestCase has tests which are broken but, as the assertions are not ok, they seem to pass.

Lines: 
       XMLUnit.compareXML(EXPECTED_MESSAGE_1, results.get(0).toString());
       XMLUnit.compareXML(EXPECTED_MESSAGE_2, results.get(1).toString());

Should be:
        assertTrue(XMLUnit.compareXML(EXPECTED_MESSAGE_1, results.get(0).toString()).identical());
        assertTrue(XMLUnit.compareXML(EXPECTED_MESSAGE_2, results.get(1).toString()).identical());
",,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7326,5.0,"Can't use WebService consumer with operation without parameters Consider the documentation attached:

The endpoint localhost:8081/ consumes a web services that takes a ZIP as an input parameter. That operation works perfectly.

However, in localhost:8081/test I'm trying to consume an operation which doesn't take any parameters. There's no way to make this work because:

1) WS consumer is expecting me to generate the soap envelope using datamapper, however, I don't have a payload to transform so I'm forced to create a dummy map
2) Because the operation is expecting no parameters, the XML that DataMapper generates looks like this: <?xml version=""1.0"" encoding=""UTF-8""?>
3) The above results in WS consumer returning this error, basically because there's no envelope to consume:

org.mule.api.transport.DispatchException: COULD_NOT_READ_XML_STREAM. Failed to route event via endpoint: org.mule.module.cxf.CxfOutboundMessageProcessor. Message payload is of type: PostMethod

Error put aside, it doesn't make sense to me that:

* It seems like the only easy way to generate the SOAP envelopes is through DataMapper, which is not a CE feature like WS Consumer is
* How do I create a valid envelope when the operation takes no parameters?
* Because envelope generation depends on datamapper, I have to drop the WS Consumer box in the canvas before the DataMapper one. It's not natural for the developer to think the flow from right to left.
* Shouldn't WS consumer be capable of auto generating the envelope, at least when it requires no parameters?
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7329,5.0,"Number of JMS consumers decreases to 1 after reconnection After reconnection the number of JMS consumers goes from 4 to 1 (In fact to 0, but goes to 1 after queueing a message).

Steps:

# Install the attached mule-config.xml
# Start an ActiveMQ broker
# Copy activemq-all-5.9.0.jar to lib/user
# bin/mule -M-Dhttp.port=8811
# Wait for deployment
# Go to activemq console and verify that there are 4 consumers on queue *in*
# Verify that application works running: curl http://127.0.0.1:8811/jms1 and seeing that one message is queued in queue *out*
# Restart activemq broker
# Wait for console to be up
## Expected: 4 consumers on queue in
## Actual: 0 consumers
# bin/mule -M-Dhttp.port=8811
## Expected: 4 consumers on queue in
## Actual: 1 consumers

I've tried setting {{numberOfConsumers=""4""}} in the connector but works in the same way

It's a regression since in 3.4.1 and before works as expected

Tried to load the application with 1000 requests and the consumer's number remains the same

mule-config:


",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MULE-7331,1.0,"JMS inbound do not reconnect to queue after broker restart When restarting ActiveMQ a JMS inbound endpoint do not reconnect.

To reproduce:
# Install the attached mule-config.xml
# Start an ActiveMQ broker
# Copy activemq-all-5.9.0.jar to lib/user
# bin/mule -M-Dhttp.port=8811
# Wait for deployment
# Verify that application works running: curl http://127.0.0.1:8811/jms1 and seeing that one message is queued in queue out
# Restart activemq broker
# curl http://127.0.0.1:8811/jms1
## Expected: one message is queued on queue out
## Actual: out queue has no message besides the one before restarting
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
MULE-7336,8.0,"Avoid transformer lookup inside registry to improve performance Transformer resolution inside MuleRegistryHelper implies two different lookup operations: one for TransformerResolver and another for Transformers.
Both lookup operations have a high cost as they imply that prototype beans will be created during the search process.
Performance can be improved, in particular avoiding high contention on the application classLoader, if the mentioned lookup are not executed.
",,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7338,1.0,"New Database Message Processor: Template tag is not accepting dynamic-query as a child element Steps to reproduce: 
1.- Execute the followed Mule config: 

{code:xml}
<?xml version=""1.0"" encoding=""UTF-8""?>
<mule version=""EE-3.5.0"" xmlns=""http://www.mulesoft.org/schema/mule/core"" xmlns:context=""http://www.springframework.org/schema/context"" xmlns:db=""http://www.mulesoft.org/schema/mule/db"" xmlns:doc=""http://www.mulesoft.org/schema/mule/documentation"" xmlns:jdbc-ee=""http://www.mulesoft.org/schema/mule/ee/jdbc"" xmlns:spring=""http://www.springframework.org/schema/beans"" xmlns:xsi=""http://www.w3.org/2001/XMLSchema-instance"" xsi:schemalocation=""http://www.mulesoft.org/schema/mule/ee/jdbc http://www.mulesoft.org/schema/mule/ee/jdbc/current/mule-jdbc-ee.xsd
http://www.springframework.org/schema/beans http://www.springframework.org/schema/beans/spring-beans-current.xsd
http://www.mulesoft.org/schema/mule/core http://www.mulesoft.org/schema/mule/core/current/mule.xsd
http://www.mulesoft.org/schema/mule/db http://www.mulesoft.org/schema/mule/db/current/mule-db.xsd
http://www.springframework.org/schema/context http://www.springframework.org/schema/context/spring-context-current.xsd"">
<db:generic-config doc:name=""Generic Config"" driverclassname=""com.mysql.jdbc.Driver"" name=""MySQL_Generic_Config_UsingDS"" url=""jdbc:mysql://172.16.20.163:3306/studio?user=root&amp;password=*****""></db:generic-config>
<db:template-query doc:name=""Template Query"" name=""Template_Query"">
<db:dynamic-query><![CDATA[SELECT * FROM Users]]></db:dynamic-query>
</db:template-query>
<flow doc:name=""SELECT-FT"" name=""SELECT-FT"">
<logger doc:name=""Logger"" level=""INFO""></logger>
<db:select config-ref=""MySQL_Generic_Config_UsingDS"" doc:name=""Database"">
<db:template-query-ref name=""Template_Query""></db:template-query-ref>
</db:select>
<logger doc:name=""Logger"" level=""INFO""></logger>
</flow>
</mule>
","<code> 

Issue: You get the followed SAXParserException 

<code>
Caused by: org.xml.sax.SAXParseException: cvc-complex-type.2.4.a: Invalid content was found starting with element 'db:dynamic-query'. One of '{""http://www.mulesoft.org/schema/mule/core"":annotations, ""http://www.mulesoft.org/schema/mule/db"":parameterized-query, ""http://www.mulesoft.org/schema/mule/db"":template-query-ref, ""http://www.mulesoft.org/schema/mule/db"":in-param}' is expected.
        at org.apache.xerces.util.ErrorHandlerWrapper.createSAXParseException(Unknown Source)
        at org.apache.xerces.util.ErrorHandlerWrapper.error(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.XMLErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator$XSIErrorReporter.reportError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.reportSchemaError(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.handleStartElement(Unknown Source)
        at org.apache.xerces.impl.xs.XMLSchemaValidator.startElement(Unknown Source)
        at org.apache.xerces.impl.XMLNSDocumentScannerImpl.scanStartElement(Unknown Source)
        at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl$FragmentContentDispatcher.dispatch(Unknown Source)
        at org.apache.xerces.impl.XMLDocumentFragmentScannerImpl.scanDocument(Unknown Source)
        at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
        at org.apache.xerces.parsers.XML11Configuration.parse(Unknown Source)
        at org.apache.xerces.parsers.XMLParser.parse(Unknown Source)
        at org.apache.xerces.parsers.DOMParser.parse(Unknown Source)
        at org.apache.xerces.jaxp.DocumentBuilderImpl.parse(Unknown Source)
        at org.springframework.beans.factory.xml.DefaultDocumentLoader.loadDocument(DefaultDocumentLoader.java:75)
        at org.springframework.beans.factory.xml.XmlBeanDefinitionReader.doLoadBeanDefinitions(XmlBeanDefinitionReader.java:388)
        ... 24 more
<code></code></code></code>",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7342,1.0,"New Database Messsage Processor: rename <db:output-param /> to <db:out-param /> To be consistent with the db:in-param, the output parameter should be named 
db:out-param. 

Studio is already generating the XML as  <db:out-param></db:out-param> ",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MULE-7343,5.0,"Fail to expand properties when using property placeholder shared in a domain Steps:

# Deploy the below application and domain
# Put domain.properties in domain root dir
# bin/mule

* Expected: Mule starts and flow listens on 127.0.0.1:8811/in1 and 127.0.0.1:8811/in2
* Actual: Mule fails to start because $[http.port] is an invalid value for port
* Note: I put domain.properties file in domain root directory because in domain/classes it is not found
",,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
