#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
202,high,197,2006-04-27 00:00:00,Release,132,0,0,17,Major,0,3,1,1,5,0,5,2,0.5789473684210527,0,2,78,186,101,261
203,low,6,2006-04-28 00:00:00,Task,5,0,0,3,Major,0,0,1,0,1,1,0,1,0.3333333333333333,0,3,64,134,170,111
204,low,11,2006-05-08 00:00:00,Feature Request,674,0,52,9,Major,1,0,1,1,0,0,0,0,0.7272727272727273,0,6,86,189,211,395
205,low,9,2006-05-10 00:00:00,Task,6,0,21,2,Major,1,0,1,0,0,0,0,0,0.45454545454545453,0,8,34,136,199,190
206,Nondelay,0,2006-05-22 00:00:00,Bug,0,0,66,1,Critical,0,1,0,0,0,0,0,0,0,0,9,82,158,187,394
207,low,6,2006-05-24 00:00:00,Task,21,0,0,4,Minor,3,0,1,0,0,0,0,1,0.5,0,10,26,162,280,376
208,Nondelay,0,2006-05-30 00:00:00,Task,0,0,0,0,Minor,1,0,0,0,0,0,0,0,0,0,3,34,200,269,350
209,medium,64,2006-05-30 00:00:00,Task,40,0,100,150,Major,4,3,1,0,0,0,0,1,0.5,0,3,99,177,228,326
210,Nondelay,0,2006-06-09 00:00:00,Bug,658,0,0,13,Major,2,1,1,3,3,1,1,0,0.6923076923076923,1,6,18,153,137,372
211,Nondelay,0,2006-06-13 00:00:00,Bug,656,0,55,8,Major,3,0,1,2,1,1,0,0,0.6428571428571429,0,9,18,153,137,372
212,Nondelay,0,2006-06-13 00:00:00,Bug,32,1,0,13,Major,2,0,1,2,2,1,1,0,0.6428571428571429,4,6,18,153,137,372
213,Nondelay,0,2006-06-13 00:00:00,Bug,683,1,55,8,Major,3,0,1,2,1,1,0,0,0.6428571428571429,0,9,18,153,137,372
214,Nondelay,0,2006-06-13 00:00:00,Bug,667,0,55,8,Major,4,0,1,2,2,1,1,0,0.6428571428571429,2,9,18,153,137,372
215,Nondelay,0,2006-06-19 00:00:00,Task,653,0,47,11,Major,5,0,1,2,2,2,0,0,0.6666666666666666,0,4,80,55,290,303
216,high,162,2006-06-22 00:00:00,Release,101,0,9,28,Major,0,3,1,0,1,0,1,0,0.6,0,9,77,82,235,378
217,medium,12,2006-06-27 00:00:00,Task,649,0,43,13,Major,2,0,1,1,1,0,1,0,0.37333333333333335,2,9,45,20,79,159
218,Nondelay,0,2006-06-29 00:00:00,Bug,3,0,0,13,Major,1,0,1,0,2,0,1,0,0.7,0,10,62,100,222,88
219,low,4,2006-07-19 00:00:00,Bug,57,0,0,100,Minor,1,0,0,0,0,0,0,1,0,0,10,93,200,273,328
220,low,4,2006-07-19 00:00:00,Bug,57,0,0,100,Minor,1,0,0,0,0,0,0,1,0,0,7,66,194,98,115
221,Nondelay,0,2006-07-20 00:00:00,Task,3,0,33,0,Major,2,0,0,0,0,0,0,0,0.7777777777777778,0,1,67,99,228,198
222,Nondelay,0,2006-07-27 00:00:00,Feature Request,257,0,7,10,Major,3,0,1,1,0,0,0,0,0,0,7,91,191,268,143
223,high,158,2006-07-31 00:00:00,Feature Request,95,0,50,200,Major,1,3,1,5,0,0,0,1,0.5,1,1,97,189,267,311
224,high,191,2006-08-04 00:00:00,Task,108,0,0,200,Minor,1,3,1,2,1,0,0,1,0,0,7,68,79,174,136
225,Nondelay,0,2006-08-05 00:00:00,Bug,0,0,0,0,Major,2,0,1,0,0,0,0,1,0.5,0,7,67,186,96,272
226,Nondelay,0,2006-08-08 00:00:00,Task,34,0,66,0,Major,1,0,1,2,0,0,0,0,0.6486486486486487,0,4,93,187,149,206
227,low,5,2006-08-10 00:00:00,SubTask,627,1,0,100,Major,2,0,1,0,1,0,0,1,0,0,10,29,36,44,110
228,high,243,2006-08-16 00:00:00,Task,624,1,40,8,Major,5,3,1,7,1,1,0,0,0.7073170731707317,0,2,39,174,244,369
229,medium,24,2006-08-28 00:00:00,Task,14,0,30,100,Major,1,0,0,0,0,0,0,0,0.8,0,1,54,99,228,198
230,high,89,2006-08-28 00:00:00,Task,50,0,0,150,Major,0,3,0,0,0,0,0,0,0.8,0,8,68,79,293,86
231,Nondelay,0,2006-08-28 00:00:00,Feature Request,68,0,50,1,Minor,2,0,1,0,0,0,0,1,0.3333333333333333,1,1,73,200,291,330
232,medium,56,2006-09-12 00:00:00,Patch,796,1,0,150,Major,5,3,0,0,1,0,0,1,0.41530054644808745,0,9,68,81,251,201
233,high,82,2006-09-15 00:00:00,Feature Request,56,0,0,150,Major,0,3,1,2,0,0,0,0,0.3333333333333333,0,10,97,127,114,277
234,Nondelay,0,2006-09-15 00:00:00,Task,4,0,0,0,Major,1,0,1,2,0,0,0,0,0.3333333333333333,0,7,50,177,136,328
235,medium,17,2006-09-15 00:00:00,Bug,24,0,0,100,Major,2,0,1,2,1,0,0,0,0.3333333333333333,0,10,58,161,242,350
236,medium,19,2006-09-15 00:00:00,Task,17,0,60,1,Major,0,0,1,2,0,0,0,0,0.3333333333333333,0,4,48,194,26,77
237,medium,19,2006-09-15 00:00:00,Task,25,0,60,1,Major,0,0,1,2,0,0,0,0,0.3333333333333333,0,6,53,159,206,251
238,medium,14,2006-09-19 00:00:00,Task,19,0,0,11,Critical,0,1,1,1,6,1,5,0,0.6666666666666666,0,2,61,170,196,15
239,high,111,2006-09-22 00:00:00,Feature Request,279,1,100,1,Major,1,3,1,4,0,0,0,0,0.3684210526315789,0,1,53,66,51,320
240,medium,12,2006-09-22 00:00:00,Task,13,0,0,1,Major,2,0,1,2,0,0,0,0,0,0,1,48,194,26,77
241,Nondelay,0,2006-09-26 00:00:00,Feature Request,11,0,50,1,Major,2,0,1,1,0,0,0,1,0.5,0,4,48,194,26,77
242,medium,13,2006-10-03 00:00:00,Task,21,0,90,100,Major,1,0,1,0,0,0,0,0,0.6666666666666666,1,5,16,148,212,49
243,high,74,2006-10-04 00:00:00,Feature Request,248,1,71,3,Critical,8,1,1,2,0,0,0,0,0.35,0,8,25,189,282,388
244,medium,14,2006-10-09 00:00:00,Task,18,0,90,1,Major,2,0,1,1,0,0,0,0,0.125,0,5,53,148,212,386
245,medium,29,2006-10-09 00:00:00,Task,26,0,33,2,Major,1,3,1,0,0,0,0,0,0.125,0,5,43,148,236,386
246,medium,28,2006-10-11 00:00:00,Patch,795,1,0,100,Major,3,0,0,0,3,0,0,1,0.40860215053763443,0,7,28,19,165,381
247,low,5,2006-10-12 00:00:00,Task,17,0,0,100,Minor,1,0,0,0,0,0,0,1,0.5,0,4,53,33,299,400
248,high,291,2006-10-14 00:00:00,SubTask,167,0,1,13,Critical,1,1,1,2,1,0,1,0,0.40641711229946526,0,4,76,177,259,365
249,Nondelay,0,2006-10-19 00:00:00,Task,157,0,0,0,Critical,1,0,1,0,1,0,0,0,0.5277777777777778,0,8,89,193,244,398
250,Nondelay,0,2006-10-26 00:00:00,Task,590,0,2,14,Critical,2,0,1,2,1,1,0,0,0.3884297520661157,0,9,53,200,240,46
251,medium,52,2006-10-27 00:00:00,Release,37,0,10,29,Major,0,3,1,0,0,0,0,0,0.6363636363636364,0,2,79,67,235,15
252,medium,12,2006-10-27 00:00:00,SubTask,10,0,10,29,Major,0,0,0,0,0,0,0,0,0.6363636363636364,0,9,45,67,235,132
253,medium,26,2006-10-27 00:00:00,SubTask,37,0,10,29,Major,2,0,0,0,0,0,0,0,0.6363636363636364,0,9,45,67,196,15
254,Nondelay,0,2006-11-15 00:00:00,Bug,29,0,50,1,Critical,3,1,1,0,0,0,0,0,0.36363636363636365,0,4,48,194,26,77
255,medium,31,2006-11-20 00:00:00,Support Patch,47,1,1,20,Major,12,3,0,0,0,0,0,1,0.4021164021164021,0,10,92,118,256,328
256,Nondelay,0,2006-11-29 00:00:00,Task,19,0,75,2,Critical,0,1,1,1,0,0,0,0,0.6666666666666666,0,10,77,132,257,246
257,low,7,2006-11-29 00:00:00,Task,26,0,75,2,Major,0,0,1,1,0,0,0,0,0.6666666666666666,0,8,93,132,257,385
258,Nondelay,0,2006-11-29 00:00:00,Task,20,0,75,2,Major,0,0,1,1,0,0,0,0,0.6666666666666666,0,9,94,173,235,264
259,low,5,2006-11-29 00:00:00,Task,22,2,0,1,Major,4,0,1,1,0,0,0,0,0.6666666666666666,0,7,77,132,276,296
260,Nondelay,0,2006-11-29 00:00:00,Feature Request,14,0,0,1,Major,3,0,0,0,0,0,0,0,0.6666666666666666,0,9,96,10,247,246
261,Nondelay,0,2006-11-29 00:00:00,Task,26,0,40,2,Major,1,0,1,1,0,0,0,0,0.5,1,1,91,68,281,353
262,high,285,2006-11-29 00:00:00,Task,39,1,40,2,Major,3,3,1,1,0,0,0,0,0.5,0,10,27,62,9,254
263,Nondelay,0,2006-11-29 00:00:00,Bug,1,0,40,2,Major,1,0,1,1,0,0,0,0,0.5,0,10,48,194,26,77
264,medium,13,2006-11-29 00:00:00,Task,50,0,40,2,Major,2,0,1,2,0,0,0,1,0.5,0,8,78,194,26,77
265,low,5,2006-11-30 00:00:00,Task,21,0,44,5,Critical,5,1,1,1,0,0,0,0,0.625,0,8,90,15,272,270
266,high,277,2006-12-04 00:00:00,Task,37,1,50,5,Major,3,3,1,1,0,0,0,0,0.75,0,9,48,194,26,218
267,low,1,2006-12-05 00:00:00,Bug,1,0,35,3,Critical,1,0,0,0,0,0,0,1,0,1,7,80,73,281,306
268,low,6,2006-12-08 00:00:00,Task,5,0,33,3,Trivial,1,0,0,0,0,0,0,0,0,0,6,100,19,242,395
269,Nondelay,0,2006-12-08 00:00:00,Task,0,0,54,5,Major,1,0,1,1,0,0,0,0,0.7777777777777778,0,10,48,194,26,77
270,low,4,2006-12-08 00:00:00,Task,6,0,54,5,Major,1,0,1,1,0,0,0,0,0.5555555555555556,0,5,89,159,294,398
271,Nondelay,0,2006-12-08 00:00:00,Task,2,1,54,5,Major,4,0,1,1,0,0,0,0,0.5555555555555556,0,9,70,188,118,289
272,Nondelay,0,2006-12-12 00:00:00,Task,1,0,63,5,Critical,0,0,0,0,0,0,0,0,0.45454545454545453,0,10,51,110,207,171
273,low,1,2006-12-12 00:00:00,Bug,18,0,63,5,Critical,4,0,1,1,0,0,0,0,0,0,3,82,187,287,275
274,medium,30,2006-12-13 00:00:00,Task,32,0,50,150,Major,2,3,1,1,0,0,0,1,0.6666666666666666,0,10,74,200,289,372
275,Nondelay,0,2006-12-14 00:00:00,Task,0,0,50,6,Major,0,0,1,1,0,0,0,0,0.8,0,6,67,175,118,171
276,Nondelay,0,2006-12-14 00:00:00,Task,1,0,61,6,Major,0,0,1,0,0,0,0,0,0.5,0,10,91,137,287,386
277,high,71,2006-12-14 00:00:00,Task,73,0,61,6,Major,0,3,1,1,0,0,0,0,0,0,10,96,145,179,284
278,medium,12,2006-12-19 00:00:00,Task,18,0,46,6,Major,4,0,1,1,0,0,0,0,0.8181818181818182,0,10,48,194,26,77
279,low,4,2006-12-20 00:00:00,Bug,14,0,60,7,Critical,3,1,1,0,0,0,0,0,0.5,0,3,91,161,287,331
280,low,7,2006-12-21 00:00:00,Bug,15,0,50,6,Major,2,0,1,0,0,0,0,0,0.5384615384615384,0,4,67,162,214,239
281,medium,16,2007-01-02 00:00:00,Task,29,0,66,1,Major,2,0,1,1,0,0,0,1,0.75,0,10,95,199,267,388
282,medium,32,2007-01-02 00:00:00,Task,18,1,66,1,Major,1,3,1,1,0,0,0,1,0.75,0,1,59,183,21,338
283,medium,12,2007-01-02 00:00:00,Task,8,0,52,7,Major,3,0,1,1,0,0,0,0,0.5,0,10,94,143,141,205
284,low,6,2007-01-02 00:00:00,Bug,6,0,0,100,Major,3,0,1,1,0,0,0,1,0,0,10,87,111,119,375
285,low,1,2007-01-02 00:00:00,Bug,3,0,0,100,Major,9,0,1,1,1,0,0,1,0,0,10,95,191,119,305
286,medium,24,2007-01-02 00:00:00,Task,38,0,52,7,Major,1,0,1,1,0,0,0,1,0.5,0,6,77,195,235,223
287,high,106,2007-01-02 00:00:00,Bug,64,0,36,1,Minor,5,1,1,5,0,0,0,1,0,0,7,79,198,215,247
288,medium,60,2007-01-03 00:00:00,Feature Request,57,0,50,2,Major,0,3,1,1,0,0,0,1,0.8333333333333334,0,1,48,194,26,77
289,low,1,2007-01-04 00:00:00,Task,1,0,80,3,Major,1,0,1,0,0,0,0,1,0.7142857142857143,0,2,29,97,226,21
290,Nondelay,0,2007-01-04 00:00:00,Task,1,0,80,3,Major,1,0,1,0,0,0,0,1,0.7142857142857143,0,2,29,151,154,340
291,medium,31,2007-01-04 00:00:00,Task,16,0,80,3,Major,2,3,1,1,0,0,0,1,0.7142857142857143,0,2,94,97,154,369
292,low,5,2007-01-04 00:00:00,Task,3,0,57,9,Major,0,0,1,1,0,0,0,1,0.2,0,3,55,173,241,386
293,Nondelay,0,2007-01-04 00:00:00,Task,0,0,0,2,Major,1,0,1,0,0,0,0,1,0,0,9,37,69,78,304
294,low,5,2007-01-04 00:00:00,Task,3,0,57,9,Major,1,0,1,0,0,0,0,0,0.8333333333333334,0,10,48,140,93,398
295,low,3,2007-01-04 00:00:00,Task,2,0,6,13,Blocker,0,0,1,0,1,0,0,1,0.6779661016949152,0,8,90,130,263,368
296,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Major,1,0,1,0,0,0,0,1,0.8,0,2,29,97,154,21
297,Nondelay,0,2007-01-05 00:00:00,Bug,3,0,91,0,Critical,0,0,1,0,0,0,0,0,0.3888888888888889,0,10,98,179,232,392
298,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Minor,1,0,1,0,0,0,0,1,0.8,0,2,29,97,154,393
299,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Minor,1,0,1,0,0,0,0,1,0.8,0,2,29,151,154,219
300,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Minor,1,0,1,0,0,0,0,1,0.8,0,2,29,97,154,21
301,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Minor,1,0,1,0,0,0,0,1,0.8,0,2,94,97,286,21
302,Nondelay,0,2007-01-05 00:00:00,Task,0,0,66,7,Major,1,0,1,0,0,0,0,1,0.18181818181818182,0,1,92,175,266,356
303,low,4,2007-01-05 00:00:00,Bug,2,0,66,7,Major,1,0,1,0,0,0,0,0,0.3888888888888889,0,2,32,154,299,351
304,Nondelay,0,2007-01-05 00:00:00,Bug,5,0,60,3,Major,1,0,1,0,0,0,0,0,0.3888888888888889,0,6,85,113,121,341
305,low,3,2007-01-05 00:00:00,Bug,2,0,66,7,Major,1,0,1,0,0,0,0,0,0.3888888888888889,0,7,67,192,143,334
306,high,126,2007-01-05 00:00:00,Task,70,0,66,7,Major,1,3,1,3,0,0,0,1,0.3888888888888889,0,8,34,199,108,269
307,low,5,2007-01-05 00:00:00,Bug,6,0,55,10,Major,1,0,1,0,0,0,0,0,0.3888888888888889,0,8,81,195,242,374
308,Nondelay,0,2007-01-05 00:00:00,Bug,2,0,66,7,Major,1,0,1,0,0,0,0,0,0.3888888888888889,0,6,60,181,286,327
309,high,402,2007-01-08 00:00:00,Task,259,0,0,200,Minor,1,3,1,6,0,0,0,1,0.8666666666666667,0,8,84,173,289,212
310,medium,56,2007-01-08 00:00:00,Feature Request,44,0,57,10,Major,1,3,1,1,0,0,0,0,0.41935483870967744,0,6,95,187,154,379
311,low,5,2007-01-08 00:00:00,Task,5,0,57,10,Major,0,0,1,0,0,0,0,0,0.2962962962962963,0,10,91,194,257,298
312,Nondelay,0,2007-01-10 00:00:00,Bug,1,0,47,6,Minor,1,0,1,0,0,0,0,1,0.8125,0,2,88,189,288,355
313,Nondelay,0,2007-01-10 00:00:00,Task,43,0,61,11,Minor,3,1,1,1,0,0,0,1,0.16666666666666666,1,1,48,194,26,77
314,Nondelay,0,2007-01-11 00:00:00,Task,0,0,45,7,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,3,42,89,118,227
315,Nondelay,0,2007-01-11 00:00:00,Task,0,0,45,7,Minor,1,0,1,0,0,0,0,1,0.8235294117647058,0,3,94,158,289,345
316,low,7,2007-01-11 00:00:00,Bug,4,0,45,7,Major,1,0,1,0,0,0,0,0,0.32142857142857145,0,2,90,83,112,154
317,Nondelay,0,2007-01-11 00:00:00,Bug,0,0,45,7,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,2,94,65,294,344
318,low,2,2007-01-11 00:00:00,Patch,762,0,0,100,Major,5,0,0,1,1,0,0,1,0.41237113402061853,1,9,65,200,48,276
319,Nondelay,0,2007-01-11 00:00:00,Bug,0,0,45,7,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,7,73,135,233,359
320,Nondelay,0,2007-01-11 00:00:00,Task,0,0,45,7,Minor,1,0,1,0,0,0,0,1,0.8235294117647058,0,8,77,132,142,304
321,low,1,2007-01-12 00:00:00,Bug,32,0,7,15,Critical,0,1,1,0,0,0,0,2,0.696969696969697,0,2,66,65,270,222
322,low,1,2007-01-12 00:00:00,Patch,762,1,0,100,Major,11,0,0,0,2,0,1,1,0.8333333333333334,0,7,69,181,281,119
323,medium,28,2007-01-15 00:00:00,Task,37,0,15,7,Major,1,0,1,1,1,1,0,0,0.5555555555555556,0,5,92,33,224,375
324,Nondelay,0,2007-01-15 00:00:00,Feature Request,28,0,61,11,Major,0,0,1,0,0,0,0,1,0.15384615384615385,0,4,86,173,281,244
325,low,1,2007-01-16 00:00:00,Bug,1,1,42,2,Major,0,0,1,0,0,0,0,1,0.8636363636363636,0,9,92,75,294,313
326,low,1,2007-01-16 00:00:00,Bug,1,0,42,2,Major,0,0,1,0,0,0,0,1,0.3333333333333333,0,8,94,132,280,279
327,low,1,2007-01-17 00:00:00,Task,1,0,59,10,Major,1,0,0,0,0,0,0,1,0.8461538461538461,0,2,43,177,299,351
328,low,1,2007-01-17 00:00:00,Task,1,0,54,8,Major,1,0,1,1,0,0,0,1,0.8461538461538461,0,9,66,177,291,77
329,Nondelay,0,2007-01-17 00:00:00,Task,0,0,54,8,Major,1,0,1,1,0,0,0,0,0.8461538461538461,0,4,58,194,26,77
330,high,97,2007-01-17 00:00:00,Feature Request,71,0,0,150,Major,0,3,0,1,0,0,0,1,0,0,10,74,191,216,336
331,Nondelay,0,2007-01-17 00:00:00,Bug,1,0,0,0,Major,1,0,1,0,0,0,0,1,0,0,10,98,81,263,324
332,high,320,2007-01-18 00:00:00,Task,178,0,0,200,Major,0,3,0,2,0,0,0,1,0.14285714285714285,0,8,44,190,290,229
333,Nondelay,0,2007-01-18 00:00:00,Task,0,0,48,11,Major,1,0,1,0,0,0,0,1,0.8125,0,10,48,194,26,77
334,Nondelay,0,2007-01-20 00:00:00,Task,10,0,53,6,Major,0,0,1,0,0,0,0,1,0.5,0,8,85,194,284,349
335,Nondelay,0,2007-01-22 00:00:00,Task,21,0,8,19,Critical,0,1,1,1,1,0,0,1,0.5862068965517241,0,3,74,185,276,283
336,low,1,2007-01-22 00:00:00,Bug,1,0,36,11,Major,1,0,1,1,0,0,0,1,0,0,4,85,161,295,333
337,Nondelay,0,2007-01-24 00:00:00,Task,51,0,41,1,Minor,0,0,1,0,0,0,0,1,0.42857142857142855,0,10,94,64,154,21
338,medium,13,2007-01-24 00:00:00,Task,13,0,41,1,Major,0,0,1,0,0,0,0,1,0.42857142857142855,0,1,87,136,265,330
339,Nondelay,0,2007-01-24 00:00:00,Task,4,0,37,7,Minor,1,0,1,0,0,0,0,1,0.42857142857142855,0,10,93,178,154,21
340,medium,13,2007-01-24 00:00:00,Task,13,0,41,1,Major,0,0,1,0,0,0,0,1,0.42857142857142855,0,10,94,151,248,213
341,medium,13,2007-01-24 00:00:00,Task,13,0,41,1,Major,0,0,1,0,0,0,0,1,0.42857142857142855,1,10,93,171,278,364
342,Nondelay,0,2007-01-24 00:00:00,Task,4,0,37,7,Minor,1,0,1,0,0,0,0,1,0.42857142857142855,0,10,96,161,178,358
343,medium,44,2007-01-24 00:00:00,Task,26,0,41,1,Minor,0,3,1,0,0,0,0,1,0.42857142857142855,0,8,94,64,154,21
344,medium,12,2007-01-24 00:00:00,Task,22,1,41,1,Major,0,0,1,0,0,0,0,1,0.42857142857142855,0,1,94,121,255,386
345,low,6,2007-01-24 00:00:00,Task,4,0,37,10,Major,1,0,1,0,0,0,0,1,0.42857142857142855,0,4,76,1,197,254
346,Nondelay,0,2007-01-24 00:00:00,Task,7,0,41,1,Minor,2,0,1,0,0,0,0,1,0.42857142857142855,0,2,19,192,294,386
347,Nondelay,0,2007-01-24 00:00:00,Task,4,0,37,7,Minor,1,0,1,0,0,0,0,1,0.42857142857142855,0,3,88,98,288,92
348,Nondelay,0,2007-01-24 00:00:00,Task,3,0,37,7,Minor,1,0,1,0,0,0,0,1,0.42857142857142855,0,1,95,135,262,17
349,medium,44,2007-01-24 00:00:00,Task,51,0,41,1,Minor,0,3,1,0,0,0,0,1,0.42857142857142855,0,4,53,33,143,398
350,medium,44,2007-01-24 00:00:00,Task,51,0,41,1,Minor,0,3,1,0,0,0,0,1,0.42857142857142855,0,10,67,178,265,389
351,medium,13,2007-01-24 00:00:00,Task,13,0,41,1,Major,0,0,1,0,0,0,0,1,0.42857142857142855,0,3,38,151,253,210
352,Nondelay,0,2007-01-24 00:00:00,Bug,0,0,37,7,Major,1,0,1,0,0,0,0,1,0.8260869565217391,0,7,94,36,44,110
353,Nondelay,0,2007-01-24 00:00:00,Task,0,0,37,10,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,10,97,174,294,50
354,Nondelay,0,2007-01-24 00:00:00,Task,7,0,37,7,Minor,1,0,1,0,0,0,0,1,0.8260869565217391,0,3,99,33,283,303
355,Nondelay,0,2007-01-24 00:00:00,Task,0,0,37,10,Major,1,0,1,0,0,0,0,1,0.8235294117647058,0,4,48,194,26,77
356,low,7,2007-01-25 00:00:00,Task,4,0,36,10,Critical,1,0,1,0,0,0,0,0,0.23076923076923078,0,4,53,183,240,374
357,low,9,2007-01-25 00:00:00,Bug,5,0,36,10,Major,5,0,1,0,0,0,0,0,0.23076923076923078,0,10,60,194,285,389
358,Nondelay,0,2007-01-25 00:00:00,Bug,0,0,51,7,Critical,0,0,1,0,0,0,0,0,0.23076923076923078,0,10,84,192,24,351
359,Nondelay,0,2007-01-25 00:00:00,Bug,5,0,56,12,Critical,1,0,1,0,0,0,0,0,0.23076923076923078,0,2,94,21,254,334
360,low,7,2007-01-25 00:00:00,Bug,4,0,36,10,Major,3,0,1,0,0,0,0,0,0.23076923076923078,0,8,64,196,194,347
361,low,4,2007-01-25 00:00:00,Task,2,0,0,100,Major,0,0,1,0,0,0,0,1,0.5833333333333334,0,8,93,190,269,398
362,low,7,2007-01-26 00:00:00,Task,14,0,17,3,Major,0,0,1,0,0,0,0,0,0.6363636363636364,0,9,61,102,290,196
363,low,7,2007-01-26 00:00:00,Task,4,0,28,13,Minor,1,0,1,0,0,0,0,1,0.84,0,8,92,99,246,105
364,low,2,2007-01-29 00:00:00,Task,1,0,40,13,Critical,3,0,1,0,0,0,0,0,0.23404255319148937,0,10,40,139,277,363
365,Nondelay,0,2007-01-29 00:00:00,Task,1,0,30,14,Minor,1,0,1,0,0,0,0,1,0.8461538461538461,0,2,88,98,288,170
366,high,97,2007-01-30 00:00:00,Task,64,0,25,4,Major,1,3,0,1,0,0,0,1,0.25,0,10,77,129,167,156
367,medium,14,2007-01-31 00:00:00,Task,22,0,54,12,Major,1,0,1,0,0,0,0,1,0.56,0,2,88,22,294,389
368,Nondelay,0,2007-01-31 00:00:00,Task,0,0,29,13,Minor,1,0,1,0,0,0,0,1,0.8518518518518519,0,7,78,135,294,387
369,medium,42,2007-01-31 00:00:00,Task,44,0,54,12,Minor,0,3,1,0,0,0,0,1,0.8518518518518519,0,1,94,199,294,301
370,medium,42,2007-02-01 00:00:00,Task,32,0,48,6,Major,0,3,1,1,0,0,0,0,0.21568627450980393,0,3,79,172,286,319
371,high,75,2007-02-02 00:00:00,Task,51,0,40,11,Major,2,3,1,3,0,0,0,1,0.85,0,10,48,194,26,77
372,Nondelay,0,2007-02-04 00:00:00,Task,0,0,42,10,Major,1,0,1,0,0,0,0,1,0.8571428571428571,0,1,92,167,281,7
373,high,69,2007-02-05 00:00:00,Feature Request,46,0,50,7,Major,0,3,1,1,0,0,0,0,0.22641509433962265,0,10,61,195,203,351
374,high,330,2007-02-05 00:00:00,Feature Request,176,0,0,200,Major,0,3,0,4,2,0,0,0,0.22641509433962265,0,10,79,196,240,363
375,high,334,2007-02-05 00:00:00,Task,169,0,0,200,Major,1,3,0,3,1,0,0,0,0.22641509433962265,0,9,30,123,271,264
376,high,329,2007-02-05 00:00:00,Task,169,0,0,200,Major,1,3,0,3,1,0,0,0,0.22641509433962265,0,10,11,129,139,386
377,Nondelay,0,2007-02-05 00:00:00,SubTask,3,0,2,3,Major,1,0,1,0,0,0,0,0,0.6,0,8,95,178,197,162
378,Nondelay,0,2007-02-05 00:00:00,Task,1,0,50,7,Major,0,0,1,0,0,0,0,0,0.22641509433962265,0,8,34,125,267,375
379,medium,20,2007-02-06 00:00:00,Feature Request,15,0,22,4,Major,0,0,1,0,1,0,1,0,0.6521739130434783,0,7,57,33,287,262
380,high,72,2007-02-06 00:00:00,Task,47,0,22,4,Major,1,3,0,2,1,1,0,0,0.6521739130434783,0,5,92,197,41,63
381,high,72,2007-02-06 00:00:00,Task,47,0,22,4,Major,1,3,0,2,1,1,0,0,0.6521739130434783,0,5,85,197,41,358
382,high,72,2007-02-06 00:00:00,Task,47,0,22,4,Major,1,3,0,2,1,1,0,0,0.6521739130434783,0,5,89,197,41,237
383,medium,20,2007-02-06 00:00:00,SubTask,15,0,22,4,Major,0,0,1,0,0,0,0,0,0.6521739130434783,0,5,19,33,287,228
384,medium,22,2007-02-06 00:00:00,SubTask,15,0,22,4,Major,0,0,1,1,0,0,0,0,0.6521739130434783,1,10,11,173,222,260
385,medium,44,2007-02-06 00:00:00,Feature Request,47,0,22,4,Major,1,3,0,2,0,0,0,0,0.6521739130434783,0,7,89,190,287,266
386,medium,52,2007-02-06 00:00:00,SubTask,47,0,22,4,Major,1,3,0,2,0,0,0,0,0.6521739130434783,0,2,44,171,75,304
387,medium,51,2007-02-06 00:00:00,SubTask,47,0,22,4,Major,1,3,0,3,0,0,0,0,0.6521739130434783,0,8,74,178,267,272
388,medium,52,2007-02-06 00:00:00,SubTask,47,0,22,4,Major,1,3,0,3,0,0,0,0,0.6521739130434783,0,6,100,200,258,338
389,Nondelay,0,2007-02-06 00:00:00,Task,0,0,28,5,Major,1,0,1,0,1,1,0,1,0.8275862068965517,0,1,57,188,198,17
390,low,1,2007-02-06 00:00:00,Task,1,0,28,5,Major,1,0,1,0,1,1,0,1,0.8275862068965517,0,1,72,125,225,349
391,Nondelay,0,2007-02-06 00:00:00,Task,2,0,2,3,Major,1,0,1,0,1,1,0,1,0.6071428571428571,0,7,95,175,240,110
392,Nondelay,0,2007-02-06 00:00:00,Task,0,0,41,9,Major,1,0,1,0,0,0,0,1,0.8636363636363636,0,7,85,194,289,77
393,medium,12,2007-02-06 00:00:00,Task,8,0,28,5,Major,1,0,1,0,2,1,1,1,0.8275862068965517,0,9,94,194,289,343
394,low,5,2007-02-06 00:00:00,Task,8,0,28,5,Major,1,0,1,0,2,1,1,1,0.8275862068965517,0,10,94,9,289,343
395,Nondelay,0,2007-02-06 00:00:00,Task,5,0,28,5,Major,1,0,1,0,1,1,0,1,0.8275862068965517,0,10,48,194,289,77
396,low,9,2007-02-07 00:00:00,Feature Request,5,0,32,8,Major,1,0,1,0,1,1,0,1,0.8529411764705882,0,10,87,176,207,294
