#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
197,Nondelay,0,2007-03-02 00:00:00,Bug,0,0,0,1,Major,1,0,1,4,0,0,0,1,0,0,3,19,78,4,309
198,Nondelay,0,2007-03-02 00:00:00,SubTask,0,0,0,3,Major,1,0,1,1,0,0,0,0,0,0,10,21,172,274,358
199,Nondelay,0,2007-03-04 00:00:00,Improvement,1,0,0,0,Major,1,0,1,1,0,0,0,1,0.4,0,9,59,177,295,45
200,Nondelay,0,2007-03-05 00:00:00,Bug,1,0,0,0,Blocker,2,1,1,1,0,0,0,1,0,0,2,15,59,299,315
201,Nondelay,0,2007-03-05 00:00:00,Bug,1,0,0,2,Major,2,0,1,0,1,0,0,1,0,0,7,26,177,295,367
202,Nondelay,0,2007-03-05 00:00:00,Suggestion,1,1,0,0,,2,1,1,1,0,0,0,0,0.23076923076923078,0,1,82,162,284,336
203,Nondelay,0,2007-03-06 00:00:00,Suggestion,68,0,0,0,,4,1,1,2,1,0,0,1,0,0,3,72,157,292,179
204,Nondelay,0,2007-03-06 00:00:00,Bug,0,0,0,0,Blocker,1,1,1,0,0,0,0,1,0.09523809523809523,0,10,29,162,291,337
205,Nondelay,0,2007-03-07 00:00:00,Bug,1,0,0,0,Major,1,0,1,0,0,0,0,1,0.38095238095238093,0,4,97,194,273,273
206,Nondelay,0,2007-03-07 00:00:00,Suggestion,81,0,0,0,,1,1,1,3,0,0,0,0,0,0,6,67,98,164,219
207,Nondelay,0,2007-03-07 00:00:00,Bug,1,0,0,2,Major,1,0,1,5,0,0,0,1,0,2,6,20,53,153,323
208,Nondelay,0,2007-03-07 00:00:00,Bug,1,0,0,0,Major,2,0,1,1,0,0,0,1,0,0,9,87,156,288,399
209,Nondelay,0,2007-03-08 00:00:00,Bug,0,0,0,0,Major,5,0,1,3,0,0,0,1,0,0,9,26,22,190,356
210,Nondelay,0,2007-03-08 00:00:00,Bug,4,0,0,0,Major,2,0,1,3,0,0,0,0,0,0,2,30,153,182,371
211,Nondelay,0,2007-03-08 00:00:00,Improvement,2,0,0,0,Major,1,0,1,0,3,0,0,2,0.09090909090909091,0,8,99,186,294,332
212,Nondelay,0,2007-03-08 00:00:00,NewFeature,2,0,0,0,Major,1,0,1,1,1,0,0,0,0,0,9,57,143,197,319
213,Nondelay,0,2007-03-09 00:00:00,Task,1,0,0,0,Major,3,0,1,0,0,0,0,0,0,0,2,99,100,132,129
214,Nondelay,0,2007-03-09 00:00:00,Improvement,2,0,0,0,Major,1,0,1,0,0,0,0,0,0.36363636363636365,0,10,90,138,278,354
215,Nondelay,0,2007-03-09 00:00:00,Bug,6,0,0,2,Major,5,0,1,4,1,0,0,1,0,0,3,95,140,264,374
216,Nondelay,0,2007-03-09 00:00:00,Bug,2,0,0,0,Major,1,0,1,0,0,0,0,0,0,1,9,64,60,136,394
217,Nondelay,0,2007-03-09 00:00:00,Bug,12,0,0,0,Major,1,0,1,0,0,0,0,0,0,1,10,32,177,264,394
218,Nondelay,0,2007-03-09 00:00:00,Bug,9,0,0,0,Major,2,0,1,0,0,0,0,0,0,0,9,58,196,258,301
219,Nondelay,0,2007-03-09 00:00:00,Suggestion,2,0,0,0,,2,1,1,2,1,0,0,1,0.08695652173913043,0,4,99,186,197,367
220,Nondelay,0,2007-03-09 00:00:00,Bug,20,0,0,2,Major,2,0,1,3,0,0,0,1,0,0,8,75,4,239,57
221,Nondelay,0,2007-03-09 00:00:00,Bug,7,0,0,0,Major,4,0,1,3,0,0,0,1,0,0,9,81,46,291,313
222,Nondelay,0,2007-03-12 00:00:00,Bug,2,0,0,2,Major,2,0,1,3,1,0,0,1,0,1,2,99,137,174,195
223,Nondelay,0,2007-03-12 00:00:00,Bug,0,0,0,0,Blocker,1,0,1,0,0,0,0,2,0.34782608695652173,0,8,99,194,294,388
224,high,157,2007-03-12 00:00:00,Bug,57,0,0,7,Minor,1,0,1,1,3,0,0,1,0.25925925925925924,0,6,28,47,41,35
225,Nondelay,0,2007-03-15 00:00:00,Bug,7,0,0,21,Major,5,0,1,2,0,0,0,1,0,0,10,83,158,229,294
226,high,418,2007-03-15 00:00:00,Improvement,120,0,0,21,Major,2,0,1,1,1,0,0,1,0,0,10,29,183,108,22
227,Nondelay,0,2007-03-15 00:00:00,Bug,3,0,0,0,Major,1,0,1,2,3,0,0,1,0,0,10,55,76,292,313
228,Nondelay,0,2007-03-15 00:00:00,Suggestion,473,0,0,1,,14,2,1,4,4,0,0,1,0,0,4,57,178,178,396
229,Nondelay,0,2007-03-15 00:00:00,SubTask,68,0,0,0,Major,28,1,1,1,4,0,0,0,0,1,10,90,63,281,363
230,Nondelay,0,2007-03-15 00:00:00,Bug,0,0,0,3,Minor,2,0,1,3,0,0,0,1,0,0,10,31,118,53,383
231,Nondelay,0,2007-03-15 00:00:00,Suggestion,41,0,0,0,,4,2,1,2,2,0,0,0,0,1,9,86,171,182,233
232,Nondelay,0,2007-03-15 00:00:00,Suggestion,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,10,44,147,155,394
233,Nondelay,0,2007-03-15 00:00:00,Bug,0,0,0,2,Major,1,0,1,0,0,0,0,1,0.3684210526315789,0,6,28,47,41,35
234,Nondelay,0,2007-03-18 00:00:00,Bug,1,0,0,0,Major,6,0,1,6,2,0,0,1,0,0,4,96,187,250,328
235,Nondelay,0,2007-03-18 00:00:00,Bug,1,0,0,3,Major,9,0,1,2,4,0,0,1,0,1,6,85,77,183,368
236,low,1,2007-03-18 00:00:00,NewFeature,128,0,0,23,Major,1,0,1,2,1,0,0,0,0.32,0,6,99,186,197,345
237,Nondelay,0,2007-03-18 00:00:00,NewFeature,160,0,0,5,Major,13,0,1,1,1,0,0,0,0.32,0,10,88,137,121,302
238,Nondelay,0,2007-03-19 00:00:00,SubTask,397,0,0,0,Major,2,0,1,2,0,0,0,0,0,0,9,22,98,105,208
239,Nondelay,0,2007-03-19 00:00:00,Bug,1,0,0,4,Major,4,0,1,1,2,0,0,1,0,0,10,40,163,212,221
240,Nondelay,0,2007-03-19 00:00:00,Bug,3,0,0,4,Minor,4,0,1,3,0,0,0,0,0,0,5,53,9,8,340
241,Nondelay,0,2007-03-19 00:00:00,Bug,30,0,0,3,Minor,2,0,1,3,0,0,0,2,0,0,7,58,60,139,91
242,Nondelay,0,2007-03-19 00:00:00,Bug,228,0,0,1,Minor,17,0,1,6,1,0,0,0,0,0,5,70,158,242,386
243,Nondelay,0,2007-03-20 00:00:00,Bug,0,0,0,4,Trivial,1,0,1,3,1,0,0,1,0,0,6,28,47,41,6
244,Nondelay,0,2007-03-21 00:00:00,Bug,1,0,0,0,Major,0,0,1,1,1,0,0,1,0,0,8,76,120,137,283
245,Nondelay,0,2007-03-21 00:00:00,Bug,1,0,0,5,Minor,2,0,1,0,2,0,0,1,0.5714285714285714,0,1,68,142,289,379
246,Nondelay,0,2007-03-21 00:00:00,Improvement,4,0,0,4,Critical,1,0,1,0,0,0,0,0,0.3333333333333333,0,10,38,152,288,57
247,Nondelay,0,2007-03-21 00:00:00,Bug,0,0,0,4,Major,1,0,1,0,0,0,0,1,0.08333333333333333,0,2,88,137,234,100
248,Nondelay,0,2007-03-21 00:00:00,Bug,236,0,0,0,Major,4,0,1,9,1,0,0,1,0,0,6,5,186,174,332
249,low,1,2007-03-21 00:00:00,Improvement,1,0,0,2,Major,1,0,1,1,2,0,0,0,0,0,10,88,194,292,195
250,Nondelay,0,2007-03-21 00:00:00,Improvement,0,0,0,2,Major,1,0,1,1,0,0,0,0,0,0,7,47,29,34,243
251,Nondelay,0,2007-03-21 00:00:00,Bug,4,0,0,4,Major,1,0,1,0,1,0,0,1,0.08333333333333333,0,5,18,192,282,395
252,Nondelay,0,2007-03-22 00:00:00,Bug,5,1,0,6,Major,5,0,1,2,0,0,0,1,0,0,6,96,186,204,103
253,Nondelay,0,2007-03-22 00:00:00,Task,5,0,0,23,Blocker,1,0,1,0,0,0,0,0,0.32142857142857145,0,10,62,168,300,248
254,Nondelay,0,2007-03-22 00:00:00,Bug,6,0,0,4,Major,1,2,1,2,0,0,0,1,0,0,10,65,194,223,396
255,Nondelay,0,2007-03-23 00:00:00,Bug,10,0,0,2,Minor,9,0,1,3,0,0,0,1,0,0,9,59,190,295,364
256,Nondelay,0,2007-03-26 00:00:00,Bug,18,0,0,4,Major,2,0,1,1,2,0,0,0,0,0,7,38,72,129,328
257,Nondelay,0,2007-03-27 00:00:00,Bug,0,0,0,1,Major,2,0,1,5,2,0,0,1,0.2,0,2,20,120,137,314
258,Nondelay,0,2007-03-27 00:00:00,Improvement,5,0,0,22,Trivial,1,0,1,2,0,0,0,1,0,0,10,69,170,190,330
259,Nondelay,0,2007-03-27 00:00:00,Bug,1,1,0,7,Major,2,0,1,0,0,0,0,1,0.14814814814814814,0,4,88,123,95,332
260,Nondelay,0,2007-03-27 00:00:00,Improvement,68,1,0,7,Major,8,0,1,4,1,0,0,1,0,0,10,95,45,108,289
261,Nondelay,0,2007-03-28 00:00:00,Bug,7,0,0,9,Major,1,0,1,2,1,0,0,1,0.17857142857142858,1,10,59,108,52,205
262,Nondelay,0,2007-03-28 00:00:00,Bug,0,0,0,5,Major,1,0,1,3,0,0,0,1,0.5625,0,7,85,160,271,5
263,Nondelay,0,2007-03-28 00:00:00,Suggestion,83,0,0,0,,1,1,1,1,2,0,0,1,0,1,2,59,138,275,380
264,Nondelay,0,2007-03-28 00:00:00,Bug,167,0,0,0,Major,7,0,1,5,1,0,0,1,0.2,1,2,98,172,263,128
265,Nondelay,0,2007-03-28 00:00:00,Suggestion,127,0,0,2,,8,1,1,1,0,0,0,1,0,0,10,100,189,111,359
266,medium,40,2007-03-29 00:00:00,Bug,159,0,0,1,Major,0,0,0,0,0,0,0,0,0,0,7,75,136,293,292
267,Nondelay,0,2007-03-29 00:00:00,Suggestion,14,0,0,3,,4,1,1,4,0,0,0,1,0,0,1,76,192,12,383
268,Nondelay,0,2007-03-29 00:00:00,Bug,1,0,0,3,Minor,1,0,1,3,0,0,0,1,0,0,1,78,194,12,390
269,Nondelay,0,2007-03-29 00:00:00,Bug,2,0,0,0,Critical,2,0,1,2,1,0,0,1,0,0,9,89,163,86,378
270,Nondelay,0,2007-03-29 00:00:00,Bug,3,0,0,0,Critical,4,1,1,1,0,0,0,1,0,0,4,84,4,11,156
271,low,2,2007-03-29 00:00:00,Bug,78,0,0,98,Major,3,0,2,8,4,0,0,0,0,0,9,30,143,201,365
272,Nondelay,0,2007-03-29 00:00:00,Bug,6,0,0,21,Major,2,0,1,1,0,0,0,1,0,0,10,60,179,262,285
273,Nondelay,0,2007-03-29 00:00:00,Improvement,6,0,0,7,Major,1,0,1,1,0,0,0,0,0.3448275862068966,0,1,44,153,197,376
274,Nondelay,0,2007-03-29 00:00:00,Task,34,0,0,21,Major,1,0,1,3,0,0,0,1,0.1,0,9,80,197,276,272
275,Nondelay,0,2007-03-29 00:00:00,Task,29,1,0,21,Major,3,0,1,4,0,0,0,1,0.1,0,6,66,127,138,161
276,Nondelay,0,2007-03-30 00:00:00,SubTask,4,0,0,2,Major,3,0,1,0,0,0,0,0,0.3548387096774194,0,6,99,160,294,367
277,Nondelay,0,2007-03-30 00:00:00,Bug,2,0,0,28,Major,2,0,1,0,0,0,0,0,0.3548387096774194,0,6,99,183,292,338
278,Nondelay,0,2007-03-30 00:00:00,NewFeature,258,0,0,2,Blocker,6,0,1,6,1,0,0,0,0.3548387096774194,0,10,62,137,168,313
279,Nondelay,0,2007-03-30 00:00:00,Bug,4,0,0,0,Minor,3,0,1,4,0,0,0,1,0,0,3,63,167,177,325
280,Nondelay,0,2007-03-30 00:00:00,Bug,2,0,0,0,Blocker,3,0,1,0,0,0,0,0,0,0,7,41,3,129,123
281,Nondelay,0,2007-04-02 00:00:00,Improvement,112,0,0,28,Blocker,3,0,1,1,0,0,0,0,0.34285714285714286,0,6,83,193,160,370
282,Nondelay,0,2007-04-02 00:00:00,Bug,0,0,0,7,Major,2,0,1,1,1,0,0,1,0.20689655172413793,0,5,36,200,230,365
283,Nondelay,0,2007-04-02 00:00:00,SubTask,40,0,0,7,Major,0,0,1,1,0,0,0,1,0.34285714285714286,0,2,95,81,270,354
284,Nondelay,0,2007-04-02 00:00:00,NewFeature,22,0,0,28,Blocker,9,0,1,2,1,0,0,0,0.34285714285714286,0,9,95,114,181,328
285,Nondelay,0,2007-04-02 00:00:00,Task,4,0,0,7,Blocker,1,0,1,0,0,0,0,0,0.34285714285714286,0,2,87,85,203,345
286,Nondelay,0,2007-04-03 00:00:00,Bug,0,0,0,30,Blocker,1,0,1,0,0,0,0,0,0.358974358974359,0,10,88,137,197,100
287,Nondelay,0,2007-04-03 00:00:00,Suggestion,5,0,0,3,,2,1,1,1,1,0,0,0,0,0,10,63,46,233,313
288,high,288,2007-04-03 00:00:00,Suggestion,120,1,0,200,,9,1,1,1,2,0,0,1,0,1,10,29,119,267,86
289,low,2,2007-04-04 00:00:00,Bug,78,0,0,98,Minor,3,0,1,4,2,0,0,1,0,1,10,84,196,297,354
290,Nondelay,0,2007-04-05 00:00:00,Suggestion,90,0,0,0,,1,1,1,1,0,0,0,0,0,0,5,86,194,212,325
291,Nondelay,0,2007-04-05 00:00:00,Suggestion,0,0,0,3,,1,1,1,0,0,0,0,0,0,0,8,83,48,258,369
292,Nondelay,0,2007-04-05 00:00:00,Task,3,0,0,3,Major,0,0,1,0,0,0,0,1,0.07142857142857142,0,7,60,192,236,342
293,Nondelay,0,2007-04-10 00:00:00,Bug,0,0,0,29,Major,1,0,1,0,0,0,0,1,0.3902439024390244,0,8,40,166,273,341
294,Nondelay,0,2007-04-10 00:00:00,Bug,0,0,0,9,Major,1,0,1,1,1,0,0,1,0.23333333333333334,0,2,83,27,268,163
295,Nondelay,0,2007-04-10 00:00:00,Bug,1,0,0,0,Major,2,0,1,2,0,0,0,1,0,0,8,83,178,283,209
296,Nondelay,0,2007-04-10 00:00:00,Bug,1,0,0,5,Major,9,0,1,3,2,0,0,1,0,0,9,81,165,229,342
297,Nondelay,0,2007-04-10 00:00:00,Bug,10,0,0,0,Critical,11,0,1,4,5,0,0,1,0.04,2,5,68,167,3,310
298,Nondelay,0,2007-04-10 00:00:00,Bug,1,0,0,0,Critical,4,0,1,2,1,0,0,1,0.18181818181818182,0,6,67,162,161,377
299,medium,40,2007-04-11 00:00:00,Improvement,153,0,0,2,Minor,0,0,0,0,0,0,0,0,0.5,0,6,15,59,114,315
300,Nondelay,0,2007-04-11 00:00:00,Bug,5,0,0,0,Major,5,0,1,3,1,0,0,1,0,0,2,5,44,150,299
301,Nondelay,0,2007-04-11 00:00:00,Bug,0,0,0,3,Major,1,0,1,5,0,0,0,0,0.4,0,4,51,21,222,101
302,Nondelay,0,2007-04-11 00:00:00,Bug,0,0,0,3,Minor,1,1,1,3,0,0,0,0,0.4,0,9,18,139,261,74
303,Nondelay,0,2007-04-11 00:00:00,Bug,0,0,0,3,Minor,0,0,1,2,0,0,0,0,0.4,0,8,32,139,247,239
304,Nondelay,0,2007-04-11 00:00:00,Suggestion,396,0,0,0,,10,1,1,1,4,0,0,0,0.038461538461538464,0,7,97,153,224,353
305,Nondelay,0,2007-04-11 00:00:00,Bug,0,0,0,3,Major,3,0,1,2,3,0,0,2,0.038461538461538464,0,9,63,188,213,353
306,Nondelay,0,2007-04-12 00:00:00,Bug,3,0,0,0,Major,5,0,1,0,1,0,0,1,0.16666666666666666,0,2,97,17,264,335
307,Nondelay,0,2007-04-12 00:00:00,Bug,4,1,0,5,Major,2,0,1,3,0,0,0,0,0.4782608695652174,0,8,12,199,201,365
308,Nondelay,0,2007-04-12 00:00:00,Bug,3,0,0,5,Trivial,3,0,1,3,0,0,0,1,0,0,7,41,3,129,123
309,Nondelay,0,2007-04-12 00:00:00,Bug,0,0,0,28,Major,1,0,1,0,0,0,0,0,0.40476190476190477,0,10,90,165,274,394
310,Nondelay,0,2007-04-12 00:00:00,Bug,0,0,0,28,Major,1,0,1,0,0,0,0,1,0.40476190476190477,0,6,86,168,207,365
311,Nondelay,0,2007-04-13 00:00:00,Bug,0,0,0,5,Minor,1,0,1,3,1,0,0,1,0,1,10,35,87,261,305
312,medium,14,2007-04-16 00:00:00,Suggestion,78,0,0,98,,4,1,1,1,6,0,0,1,0,0,8,89,94,193,72
313,Nondelay,0,2007-04-16 00:00:00,Bug,3,0,0,5,Minor,3,0,1,3,0,0,0,1,0,0,6,17,10,123,351
314,low,4,2007-04-16 00:00:00,Support Request,2,1,0,98,Major,6,0,1,1,0,0,0,1,0,0,9,84,195,237,364
315,Nondelay,0,2007-04-16 00:00:00,Bug,0,0,0,6,Major,1,0,1,0,0,0,0,1,0.25806451612903225,0,7,91,186,97,367
316,Nondelay,0,2007-04-16 00:00:00,Bug,0,0,0,28,Major,1,0,1,0,0,0,0,1,0.25806451612903225,0,10,17,178,174,307
317,Nondelay,0,2007-04-16 00:00:00,Improvement,0,0,0,6,Major,1,0,1,0,0,0,0,1,0.25806451612903225,0,8,88,169,294,373
318,Nondelay,0,2007-04-17 00:00:00,Task,29,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,10,50,97,266,313
319,Nondelay,0,2007-04-17 00:00:00,NewFeature,25,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,1,81,129,125,373
320,Nondelay,0,2007-04-17 00:00:00,NewFeature,22,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,5,89,199,176,346
321,Nondelay,0,2007-04-17 00:00:00,NewFeature,21,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,10,97,166,266,210
322,Nondelay,0,2007-04-17 00:00:00,NewFeature,22,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,5,88,189,298,272
323,Nondelay,0,2007-04-17 00:00:00,NewFeature,25,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,10,33,159,151,392
324,Nondelay,0,2007-04-17 00:00:00,NewFeature,25,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,9,30,176,215,356
325,Nondelay,0,2007-04-17 00:00:00,NewFeature,31,0,0,29,Major,1,0,1,0,0,0,0,0,0.4222222222222222,0,4,51,197,239,113
326,Nondelay,0,2007-04-17 00:00:00,NewFeature,22,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,1,55,197,26,249
327,Nondelay,0,2007-04-17 00:00:00,NewFeature,7,0,0,2,Blocker,1,0,1,0,0,0,0,0,0.4222222222222222,0,10,50,166,237,313
328,low,7,2007-04-17 00:00:00,SubTask,36,0,0,3,Major,3,0,1,2,0,0,0,1,0.13333333333333333,0,6,99,183,294,395
329,Nondelay,0,2007-04-17 00:00:00,Suggestion,1,0,0,0,,1,1,1,1,1,0,0,1,0,0,4,38,132,129,328
330,Nondelay,0,2007-04-17 00:00:00,NewFeature,21,0,0,29,Major,0,0,1,0,0,0,0,0,0.4222222222222222,0,7,40,166,237,362
331,Nondelay,0,2007-04-17 00:00:00,NewFeature,5,0,0,29,Major,1,0,1,0,0,0,0,0,0.4222222222222222,0,5,59,166,85,396
332,Nondelay,0,2007-04-17 00:00:00,NewFeature,5,0,0,29,Major,1,0,1,0,0,0,0,0,0.4222222222222222,0,5,50,178,34,243
333,Nondelay,0,2007-04-17 00:00:00,NewFeature,5,0,0,29,Major,1,0,1,0,0,0,0,0,0.4222222222222222,0,1,99,166,297,378
334,low,1,2007-04-17 00:00:00,Task,113,0,0,29,Major,2,0,1,4,0,0,0,0,0.4222222222222222,0,10,67,185,287,343
335,Nondelay,0,2007-04-18 00:00:00,Suggestion,54,0,0,0,,4,1,1,3,0,0,0,1,0.15384615384615385,0,10,54,72,18,313
336,Nondelay,0,2007-04-18 00:00:00,Suggestion,68,0,0,5,,2,1,1,1,2,0,0,0,0.23529411764705882,0,10,97,194,268,104
337,Nondelay,0,2007-04-18 00:00:00,Improvement,29,0,0,44,Major,0,0,1,0,0,0,0,0,0.25,0,10,100,199,232,323
338,Nondelay,0,2007-04-18 00:00:00,NewFeature,1,0,0,44,Major,1,0,1,0,0,0,0,0,0.5483870967741935,0,8,55,197,26,249
339,Nondelay,0,2007-04-19 00:00:00,Bug,6,0,0,4,Minor,2,0,1,3,0,0,0,1,0,0,8,89,141,260,396
340,Nondelay,0,2007-04-19 00:00:00,Suggestion,426,0,0,0,,3,1,1,1,1,0,0,1,0,0,5,33,180,285,400
341,Nondelay,0,2007-04-19 00:00:00,Improvement,111,0,0,3,Major,4,0,1,2,2,0,0,0,0.5555555555555556,0,7,21,62,253,241
342,Nondelay,0,2007-04-20 00:00:00,Suggestion,14,0,0,5,,2,1,1,3,1,0,0,1,0,0,8,89,94,193,72
343,Nondelay,0,2007-04-20 00:00:00,Bug,13,0,0,0,Trivial,1,0,1,3,0,0,0,1,0,0,3,30,150,200,378
344,Nondelay,0,2007-04-20 00:00:00,Bug,0,0,0,5,Minor,1,0,1,3,0,0,0,1,0,0,9,55,45,96,373
345,low,11,2007-04-20 00:00:00,Bug,67,0,0,2,Major,5,0,1,3,1,0,0,0,0,0,8,56,183,298,239
346,high,70,2007-04-20 00:00:00,Improvement,66,0,0,45,Major,0,0,2,1,0,0,0,1,0.29411764705882354,0,4,93,138,184,299
347,Nondelay,0,2007-04-22 00:00:00,Bug,0,0,0,3,Critical,2,1,1,1,0,0,0,0,0.03333333333333333,0,5,25,169,6,69
348,medium,40,2007-04-23 00:00:00,Improvement,147,0,0,3,Minor,2,0,1,0,0,0,0,0,0.6666666666666666,0,10,70,185,151,392
349,Nondelay,0,2007-04-24 00:00:00,Bug,1,0,0,2,Trivial,2,0,1,2,1,0,0,2,0,0,9,93,170,296,6
350,Nondelay,0,2007-04-24 00:00:00,SubTask,4,0,0,46,Major,1,0,1,0,0,0,0,0,0.546875,0,10,50,40,266,313
351,Nondelay,0,2007-04-26 00:00:00,Bug,0,0,0,6,Major,0,0,1,2,2,0,0,1,0.23529411764705882,0,9,81,167,260,325
352,Nondelay,0,2007-04-26 00:00:00,Bug,20,0,0,0,Major,1,0,1,3,1,0,0,1,0.14285714285714285,1,1,62,72,279,366
353,Nondelay,0,2007-04-26 00:00:00,Bug,20,0,0,0,Minor,1,0,1,3,1,0,0,1,0.14285714285714285,1,10,43,183,174,76
354,Nondelay,0,2007-04-26 00:00:00,Improvement,21,0,0,47,Major,0,0,1,0,0,0,0,0,0.2222222222222222,0,9,86,181,218,358
355,Nondelay,0,2007-04-26 00:00:00,NewFeature,18,0,0,3,Major,0,0,1,1,0,0,0,0,0.2222222222222222,0,10,7,134,266,313
356,Nondelay,0,2007-04-30 00:00:00,Bug,1,0,0,1,Major,2,0,1,3,1,0,0,1,0,0,6,68,163,117,317
357,Nondelay,0,2007-04-30 00:00:00,Suggestion,41,1,0,0,,3,1,1,2,1,0,0,1,0.25,1,10,31,118,53,383
358,Nondelay,0,2007-04-30 00:00:00,Bug,1,0,0,3,Major,1,0,1,1,3,0,0,1,0.2222222222222222,0,5,13,180,105,400
359,Nondelay,0,2007-04-30 00:00:00,Bug,11,0,0,3,Major,3,0,1,3,1,0,0,1,0.1111111111111111,0,10,16,22,245,353
360,Nondelay,0,2007-04-30 00:00:00,NewFeature,1,0,0,4,Major,1,0,1,0,0,0,0,0,0.25,0,10,50,76,189,313
361,Nondelay,0,2007-04-30 00:00:00,NewFeature,22,0,0,4,Major,0,0,1,0,0,0,0,0,0.25,0,10,99,186,189,313
362,Nondelay,0,2007-04-30 00:00:00,NewFeature,22,0,0,4,Major,0,0,1,0,0,0,0,0,0.25,0,10,50,159,266,313
363,Nondelay,0,2007-04-30 00:00:00,NewFeature,22,0,0,4,Major,0,0,1,0,0,0,0,0,0.25,0,6,99,186,189,332
364,Nondelay,0,2007-04-30 00:00:00,NewFeature,22,0,0,4,Major,0,0,1,1,0,0,0,0,0.25,0,10,50,178,189,313
365,Nondelay,0,2007-04-30 00:00:00,Improvement,61,1,0,46,Blocker,18,0,2,2,0,0,0,0,0.5538461538461539,1,8,55,169,69,135
366,Nondelay,0,2007-04-30 00:00:00,NewFeature,4,0,0,46,Blocker,1,0,1,0,1,0,0,0,0.5538461538461539,0,9,55,197,26,362
367,Nondelay,0,2007-05-01 00:00:00,Suggestion,22,0,0,0,,5,1,1,4,0,0,0,0,0,0,7,96,57,277,103
368,Nondelay,0,2007-05-01 00:00:00,Suggestion,413,0,0,0,,1,1,1,1,0,0,0,1,0,0,1,98,189,283,376
369,Nondelay,0,2007-05-01 00:00:00,Bug,0,0,0,2,Major,1,0,1,2,1,0,0,1,0,0,8,63,72,129,328
370,Nondelay,0,2007-05-01 00:00:00,NewFeature,15,0,0,46,Major,0,0,1,0,0,0,0,0,0.47058823529411764,0,10,50,76,164,381
371,high,274,2007-05-02 00:00:00,Bug,120,0,0,200,Trivial,3,0,1,1,1,0,0,0,0.029411764705882353,0,9,38,152,225,188
372,Nondelay,0,2007-05-02 00:00:00,Suggestion,10,0,0,4,,2,1,1,1,2,0,0,0,0,0,7,64,191,213,351
373,Nondelay,0,2007-05-03 00:00:00,Bug,7,0,0,0,Major,1,0,1,2,0,0,0,1,0,0,5,82,107,1,117
374,Nondelay,0,2007-05-03 00:00:00,Bug,0,0,0,0,Major,1,0,1,0,0,0,0,1,0.14285714285714285,2,6,98,161,201,336
375,Nondelay,0,2007-05-03 00:00:00,NewFeature,459,1,0,7,Major,9,0,1,1,8,0,0,1,0.2857142857142857,0,8,85,22,190,365
376,Nondelay,0,2007-05-03 00:00:00,Improvement,13,0,0,46,Major,2,0,1,1,0,0,0,0,0.5735294117647058,0,6,99,186,299,123
377,Nondelay,0,2007-05-04 00:00:00,Bug,2,0,0,0,Minor,2,0,1,2,0,0,0,0,0,0,4,44,153,148,398
378,Nondelay,0,2007-05-04 00:00:00,Bug,3,0,0,5,Major,1,0,1,0,0,0,0,0,0,0,8,89,173,263,359
379,high,221,2007-05-04 00:00:00,Bug,37,1,0,4,Critical,3,0,1,1,0,0,0,1,0.2777777777777778,0,1,99,137,205,307
380,Nondelay,0,2007-05-05 00:00:00,Bug,2,0,0,1,Minor,2,0,1,2,0,0,0,1,0,0,6,17,58,123,351
381,Nondelay,0,2007-05-06 00:00:00,Improvement,368,0,0,6,Minor,6,0,1,1,3,0,0,1,0,0,3,96,140,251,394
382,medium,40,2007-05-07 00:00:00,Improvement,140,0,0,4,Major,3,0,0,0,0,0,0,0,0,0,7,87,38,300,359
383,low,10,2007-05-07 00:00:00,Bug,1,0,0,1,Minor,1,0,1,3,0,0,0,0,0,0,1,92,188,165,391
384,high,118,2007-05-07 00:00:00,Bug,57,0,0,200,Minor,0,0,1,1,1,0,0,1,0,0,7,63,118,261,383
385,Nondelay,0,2007-05-08 00:00:00,Suggestion,8,0,0,6,,1,1,1,0,0,0,0,1,0.11764705882352941,0,6,28,47,41,35
386,Nondelay,0,2007-05-08 00:00:00,Suggestion,70,1,0,2,,5,1,1,4,1,0,0,0,0.11764705882352941,0,2,97,106,250,233
387,Nondelay,0,2007-05-08 00:00:00,Bug,0,0,0,4,Major,2,0,1,2,1,0,0,0,0,0,2,77,193,246,397
388,Nondelay,0,2007-05-08 00:00:00,Improvement,12,0,0,49,Major,9,0,1,1,0,0,0,0,0.2631578947368421,0,8,100,169,11,156
389,Nondelay,0,2007-05-09 00:00:00,Bug,1,0,0,49,Critical,2,0,1,1,0,0,0,1,0,0,10,88,137,197,100
390,Nondelay,0,2007-05-09 00:00:00,Bug,56,0,0,7,Blocker,7,1,2,4,2,0,0,0,0,0,10,99,196,292,388
