#,impact,delaydays,openeddate,type,discussion,repetition,perofdelay,workload,priority,no_comment,no_priority_change,no_fixversion,no_fixversion_change,no_issuelink,no_blocking,no_blockedby,no_affectversion,reporterrep,no_des_change,topic_10,topic_100,topic_200,topic_300,topic_400
199,Nondelay,0,2005-07-03 00:00:00,Improvement,0,0,12,8,Major,1,0,1,2,0,0,0,1,0.3333333333333333,0,9,83,182,283,374
200,Nondelay,0,2005-07-03 00:00:00,Bug,0,0,12,8,Blocker,0,0,1,0,0,0,0,1,0.3333333333333333,0,8,55,41,109,307
201,high,321,2005-07-04 00:00:00,Bug,0,0,10,10,Major,1,0,1,1,0,0,0,1,0.4117647058823529,0,8,4,173,110,193
202,Nondelay,0,2005-07-04 00:00:00,Bug,0,0,10,10,Blocker,0,0,1,0,0,0,0,1,0.4117647058823529,0,9,25,162,110,377
203,Nondelay,0,2005-07-04 00:00:00,Bug,0,0,10,10,Major,1,0,1,0,0,0,0,1,0.4117647058823529,0,5,42,162,110,345
204,low,9,2005-07-05 00:00:00,NewFeature,0,0,100,48,Minor,1,0,1,0,0,0,0,1,0,0,5,69,155,146,235
205,low,9,2005-07-07 00:00:00,Improvement,0,0,100,49,Major,0,0,1,0,0,0,0,1,0.975609756097561,0,6,79,178,64,370
206,low,9,2005-07-14 00:00:00,Improvement,0,0,0,0,Major,4,0,1,0,0,0,0,1,0,0,9,87,132,37,34
207,high,720,2005-07-15 00:00:00,Bug,0,0,30,0,Trivial,2,0,1,0,0,0,0,4,0.9090909090909091,0,1,98,108,293,385
208,low,9,2005-07-15 00:00:00,Improvement,0,0,100,50,Minor,1,0,1,0,0,0,0,1,0,0,7,95,127,52,348
209,high,87,2005-07-17 00:00:00,Bug,0,0,0,0,Blocker,1,0,1,0,0,0,0,1,0.3333333333333333,0,3,51,149,106,239
210,low,9,2005-07-19 00:00:00,Bug,0,0,100,51,Minor,1,0,1,0,0,0,0,1,0,0,10,89,126,291,358
211,low,9,2005-07-21 00:00:00,Bug,0,0,100,52,Trivial,1,0,1,0,0,0,0,2,0,0,4,68,132,113,213
212,Nondelay,0,2005-07-24 00:00:00,Task,0,0,15,13,Major,1,0,1,0,0,0,0,1,0.5,0,3,23,53,110,326
213,low,9,2005-07-25 00:00:00,Bug,0,0,100,53,Major,1,0,0,0,0,0,0,1,0,0,9,99,182,241,315
214,low,9,2005-07-26 00:00:00,Bug,0,0,100,54,Major,1,0,1,0,0,0,0,1,0,0,7,89,178,211,320
215,high,117,2005-07-27 00:00:00,Task,0,1,0,0,Major,1,0,1,1,1,0,0,1,0,0,10,76,143,66,311
216,low,9,2005-07-29 00:00:00,Bug,0,0,100,55,Major,1,0,1,0,0,0,0,1,0,0,6,52,178,64,335
217,low,9,2005-07-29 00:00:00,Bug,0,0,100,55,Major,2,0,0,0,0,0,0,0,0,0,6,88,190,267,370
218,low,9,2005-07-29 00:00:00,Bug,0,0,100,55,Minor,1,0,1,0,0,0,0,0,0,0,10,81,195,254,386
219,low,9,2005-07-29 00:00:00,Improvement,0,0,100,55,Minor,2,0,1,0,0,0,0,1,0,0,10,96,197,227,394
220,low,9,2005-08-02 00:00:00,Bug,0,0,100,59,Major,5,0,1,0,0,0,0,1,0,0,9,90,194,241,372
221,medium,16,2005-08-06 00:00:00,NewFeature,83,0,82,2,Major,2,0,0,2,0,0,0,0,0.9024390243902439,0,8,24,58,100,392
222,low,1,2005-08-06 00:00:00,NewFeature,0,1,0,0,Major,2,0,0,1,0,0,0,0,0.9024390243902439,0,10,16,176,67,260
223,low,9,2005-08-08 00:00:00,NewFeature,0,0,100,60,Minor,3,0,1,0,0,0,0,0,0,0,9,34,123,251,183
224,low,9,2005-08-08 00:00:00,NewFeature,0,0,100,60,Minor,2,0,1,0,0,0,0,1,0,0,8,89,89,256,327
225,Nondelay,0,2005-08-08 00:00:00,Improvement,0,0,14,14,Minor,1,0,1,0,0,0,0,2,0.5238095238095238,0,8,42,176,178,353
226,high,209,2005-08-08 00:00:00,Bug,0,0,100,1,Minor,2,0,1,1,0,0,0,1,0.9761904761904762,0,9,85,182,266,390
227,Nondelay,0,2005-08-15 00:00:00,Improvement,0,0,0,1,Major,2,0,1,0,0,0,0,2,0.5454545454545454,0,9,95,188,264,39
228,Nondelay,0,2005-08-16 00:00:00,NewFeature,0,0,13,15,Major,0,0,1,0,0,0,0,1,0.5,0,9,78,163,259,308
229,low,9,2005-08-17 00:00:00,NewFeature,0,0,100,62,Major,3,0,1,0,1,0,0,0,0,0,8,95,196,114,273
230,Nondelay,0,2005-08-21 00:00:00,NewFeature,0,0,0,0,Major,5,0,1,2,0,0,0,0,0,0,10,86,192,238,321
231,low,9,2005-08-23 00:00:00,NewFeature,0,0,100,63,Major,9,0,1,0,0,0,0,1,0.9534883720930233,0,7,71,117,224,345
232,medium,13,2005-08-23 00:00:00,Bug,83,1,0,0,Major,3,0,1,0,1,0,0,1,0,0,7,87,116,42,149
233,low,9,2005-08-24 00:00:00,Bug,0,0,100,64,Minor,2,0,0,0,0,0,0,1,0,0,3,61,122,254,305
234,low,5,2005-08-25 00:00:00,Task,0,0,50,4,Major,7,0,1,1,0,0,0,2,0,0,2,19,17,271,90
235,low,5,2005-08-25 00:00:00,SubTask,0,0,50,4,Major,2,0,1,1,0,0,0,2,0,0,3,89,121,120,206
236,low,5,2005-08-25 00:00:00,SubTask,0,0,0,0,Major,3,0,1,0,0,0,0,2,0,0,3,81,188,210,187
237,low,9,2005-08-29 00:00:00,NewFeature,0,0,100,65,Major,1,0,1,0,0,0,0,1,0,0,6,68,132,37,390
238,Nondelay,0,2005-08-31 00:00:00,NewFeature,0,0,12,16,Major,0,0,1,0,0,0,0,2,0.52,0,9,63,188,273,355
239,Nondelay,0,2005-08-31 00:00:00,NewFeature,0,0,12,16,Major,0,0,1,0,0,0,0,2,0.52,0,8,37,179,31,273
240,Nondelay,0,2005-08-31 00:00:00,NewFeature,0,0,12,16,Major,0,0,1,0,0,0,0,2,0.52,0,10,96,189,173,370
241,low,9,2005-09-01 00:00:00,Improvement,0,0,100,66,Minor,1,0,0,0,0,0,0,1,0,0,4,18,182,251,387
242,low,9,2005-09-03 00:00:00,Bug,0,0,100,67,Major,1,0,0,0,0,0,0,1,0,0,10,23,32,198,329
243,medium,12,2005-09-03 00:00:00,Improvement,83,0,100,67,Minor,2,0,0,0,0,0,0,1,0,0,7,71,28,224,172
244,low,9,2005-09-06 00:00:00,Bug,0,0,100,69,Minor,1,0,1,0,0,0,0,0,0,0,9,71,171,191,238
245,medium,50,2005-09-07 00:00:00,Task,1,1,33,0,Major,2,0,1,1,0,0,0,2,0.6,0,4,55,62,159,385
246,high,493,2005-09-07 00:00:00,Task,520,1,33,0,Major,2,0,1,1,0,0,0,1,0.6,0,10,52,176,192,316
247,medium,53,2005-09-07 00:00:00,Task,48,1,33,0,Major,1,0,1,0,0,0,0,1,0.6,0,7,63,176,299,278
248,medium,26,2005-09-09 00:00:00,Bug,83,0,0,0,Major,1,0,0,0,0,0,0,1,0,0,10,63,104,257,382
249,Nondelay,0,2005-09-12 00:00:00,Bug,0,0,10,19,Major,9,0,1,0,0,0,0,1,0,0,3,98,199,280,377
250,Nondelay,0,2005-09-12 00:00:00,NewFeature,0,0,83,2,Minor,3,0,1,2,1,0,0,0,0.8837209302325582,0,9,82,155,293,277
251,Nondelay,0,2005-09-15 00:00:00,Task,0,0,0,2,Minor,3,0,1,0,0,0,0,1,0,0,9,97,18,234,354
252,low,9,2005-09-15 00:00:00,Bug,0,0,100,70,Major,1,0,1,0,0,0,0,1,0,0,6,66,102,181,213
253,high,166,2005-09-15 00:00:00,NewFeature,0,0,100,2,Minor,3,0,1,1,0,0,0,0,0,0,6,84,136,282,349
254,Nondelay,0,2005-09-16 00:00:00,Bug,0,0,0,3,Minor,2,0,1,0,0,0,0,1,0.5,0,10,89,159,100,376
255,Nondelay,0,2005-09-16 00:00:00,Bug,0,0,0,3,Minor,2,0,1,0,0,0,0,1,0.5,0,10,89,188,291,354
256,Nondelay,0,2005-09-16 00:00:00,Bug,0,0,0,3,Major,2,0,1,0,0,0,0,1,0.5714285714285714,0,10,86,156,243,17
257,Nondelay,0,2005-09-16 00:00:00,NewFeature,0,0,0,3,Major,4,0,1,0,0,0,0,1,0.5714285714285714,0,3,53,164,194,398
258,low,9,2005-09-16 00:00:00,Improvement,0,0,100,71,Major,4,0,1,0,0,0,0,0,0,0,9,71,176,281,333
259,low,9,2005-09-17 00:00:00,Improvement,0,0,100,72,Major,2,0,1,0,0,0,0,1,0,0,9,64,164,206,399
260,low,9,2005-09-18 00:00:00,Bug,0,0,100,73,Major,1,0,1,0,0,0,0,1,0,0,2,31,146,255,270
261,high,294,2005-09-19 00:00:00,NewFeature,0,0,0,7,Major,3,0,1,2,0,0,0,1,0.75,0,10,72,199,166,180
262,Nondelay,0,2005-09-20 00:00:00,Bug,0,0,0,0,Blocker,1,0,1,1,0,0,0,1,0,0,6,83,199,275,365
263,Nondelay,0,2005-09-20 00:00:00,Bug,0,0,12,8,Major,4,0,1,0,0,0,0,2,0.8,0,7,49,113,248,345
264,Nondelay,0,2005-09-20 00:00:00,Improvement,0,0,12,8,Major,3,0,1,0,0,0,0,2,0.5333333333333333,0,2,89,188,255,182
265,Nondelay,0,2005-09-20 00:00:00,Bug,0,0,10,20,Major,0,0,1,0,0,0,0,2,0.5333333333333333,0,6,100,123,264,327
266,Nondelay,0,2005-09-20 00:00:00,Improvement,0,0,12,8,Major,1,0,1,0,0,0,0,1,0.8,0,10,94,180,251,246
267,low,9,2005-09-21 00:00:00,Improvement,0,0,100,74,Minor,1,0,0,0,0,0,0,1,0,0,5,86,153,124,339
268,low,9,2005-09-21 00:00:00,Improvement,0,0,100,74,Major,1,0,0,0,0,0,0,1,0,0,3,51,155,124,283
269,Nondelay,0,2005-09-21 00:00:00,Bug,0,0,9,21,Major,1,0,1,0,0,0,0,1,0.53125,0,8,85,103,248,287
270,low,9,2005-09-26 00:00:00,Bug,0,0,100,76,Major,1,0,1,0,0,0,0,0,0,0,10,25,122,152,255
271,low,9,2005-09-27 00:00:00,Bug,0,0,100,77,Major,5,0,1,0,0,0,0,1,0,0,1,68,132,37,205
272,Nondelay,0,2005-09-29 00:00:00,Bug,0,0,9,22,Major,0,0,1,0,0,0,0,2,0.5294117647058824,0,2,44,76,264,393
273,Nondelay,0,2005-09-29 00:00:00,Bug,0,0,16,12,Critical,2,0,1,0,0,0,0,1,0.8571428571428571,0,10,60,162,296,339
274,low,9,2005-09-29 00:00:00,Bug,0,0,100,78,Major,0,0,1,0,0,0,0,1,0.9545454545454546,0,9,68,165,256,205
275,low,9,2005-09-30 00:00:00,Bug,0,0,100,79,Major,1,0,1,0,0,0,0,1,0,0,9,71,184,159,372
276,low,9,2005-09-30 00:00:00,Bug,0,0,100,79,Major,2,0,1,0,0,0,0,1,0,0,7,71,22,289,132
277,low,9,2005-10-03 00:00:00,NewFeature,0,0,100,81,Minor,4,0,1,0,0,0,0,1,0,0,8,91,132,117,95
278,Nondelay,0,2005-10-04 00:00:00,Task,7,1,0,0,Major,1,0,0,0,0,0,0,0,0,0,1,91,128,247,150
279,low,2,2005-10-04 00:00:00,Bug,0,0,0,0,Minor,1,0,1,0,0,0,0,1,0,0,10,90,112,235,214
280,high,611,2005-10-07 00:00:00,Bug,0,0,0,0,Major,6,0,1,1,2,0,0,0,0,0,9,53,171,82,372
281,Nondelay,0,2005-10-11 00:00:00,Bug,0,0,66,6,Trivial,1,0,1,0,0,0,0,1,0,0,7,98,168,299,26
282,low,4,2005-10-12 00:00:00,NewFeature,0,0,0,0,Major,39,0,1,3,1,0,0,0,0,0,8,98,82,297,311
283,low,1,2005-10-13 00:00:00,Improvement,0,0,0,0,Minor,1,0,1,0,0,0,0,1,0,0,9,97,165,247,396
284,low,9,2005-10-14 00:00:00,Bug,0,0,100,82,Minor,0,0,1,0,0,0,0,1,0.9555555555555556,0,7,97,179,124,341
285,Nondelay,0,2005-10-14 00:00:00,Bug,0,0,0,0,Major,0,0,0,0,0,0,0,1,0,0,6,93,80,233,232
286,medium,53,2005-10-14 00:00:00,Bug,2,0,0,0,Trivial,2,0,1,1,0,0,0,5,0,0,10,74,181,113,79
287,low,9,2005-10-18 00:00:00,NewFeature,0,0,100,83,Minor,2,0,1,0,0,0,0,0,0,0,9,71,188,221,358
288,low,9,2005-10-19 00:00:00,NewFeature,0,0,100,84,Major,11,0,1,0,0,0,0,1,0,0,9,87,188,221,34
289,low,9,2005-10-19 00:00:00,Improvement,0,0,100,84,Major,5,0,1,0,0,0,0,1,0,0,5,48,191,285,272
290,medium,34,2005-10-22 00:00:00,Improvement,83,0,0,0,Minor,2,0,1,0,0,0,0,1,0,0,10,41,192,242,397
291,low,9,2005-10-24 00:00:00,Bug,0,0,100,86,Minor,2,0,1,0,0,0,0,0,0,0,8,87,120,280,397
292,low,9,2005-10-25 00:00:00,Improvement,0,0,100,87,Major,8,0,1,0,0,0,0,0,0,0,5,89,165,296,372
293,low,9,2005-10-25 00:00:00,NewFeature,0,0,100,87,Major,3,0,1,0,0,0,0,0,0.9565217391304348,0,9,89,188,221,372
294,low,9,2005-10-26 00:00:00,Bug,0,0,100,89,Major,3,0,0,0,0,0,0,1,0,0,6,58,191,289,82
295,low,1,2005-10-26 00:00:00,Task,0,1,66,3,Major,3,0,1,0,1,0,0,1,0.75,0,10,29,53,249,320
296,Nondelay,0,2005-10-26 00:00:00,NewFeature,0,1,66,3,Major,1,0,1,0,0,0,0,1,0.75,0,3,77,38,222,337
297,low,9,2005-10-28 00:00:00,NewFeature,0,0,100,90,Major,2,0,1,0,0,0,0,0,0.9574468085106383,0,2,62,152,266,397
298,low,9,2005-10-28 00:00:00,NewFeature,0,0,100,90,Major,2,0,1,0,0,0,0,0,0.9574468085106383,0,2,89,124,300,128
299,low,9,2005-10-28 00:00:00,Improvement,0,0,100,90,Major,2,0,1,0,0,0,0,0,0.9574468085106383,0,10,8,91,199,387
300,Nondelay,0,2005-10-29 00:00:00,Bug,0,0,0,0,Major,1,0,1,2,0,0,0,0,0,0,7,1,187,268,335
301,low,9,2005-10-31 00:00:00,Improvement,0,0,100,93,Minor,4,0,1,0,0,0,0,1,0,0,3,44,190,291,341
302,Nondelay,0,2005-11-01 00:00:00,Improvement,0,0,100,0,Minor,1,0,1,0,0,0,0,0,0.5,0,7,78,155,107,334
303,low,9,2005-11-02 00:00:00,Improvement,0,0,100,94,Blocker,5,0,1,0,0,0,0,1,0,0,5,50,84,261,324
304,medium,32,2005-11-03 00:00:00,NewFeature,83,1,0,0,Major,6,0,1,0,1,0,0,1,0.8,0,10,74,181,112,381
305,low,9,2005-11-03 00:00:00,NewFeature,0,0,100,95,Major,8,0,1,0,0,0,0,1,0,0,5,97,198,243,229
306,Nondelay,0,2005-11-03 00:00:00,Improvement,0,1,0,0,Major,38,0,1,1,1,0,0,0,0,0,4,83,165,250,179
307,medium,49,2005-11-03 00:00:00,Improvement,83,1,0,0,Major,74,0,1,1,4,0,0,0,0,0,10,94,185,201,311
308,high,1034,2005-11-04 00:00:00,Improvement,0,1,0,0,Major,2,0,1,1,0,0,0,0,0.5,0,7,85,176,246,378
309,high,404,2005-11-07 00:00:00,Task,0,1,81,2,Major,4,0,1,3,0,0,0,0,0.8863636363636364,0,7,99,126,150,347
310,low,7,2005-11-09 00:00:00,Bug,0,2,0,0,Major,2,0,1,1,0,0,0,1,0,0,9,62,161,266,301
311,medium,12,2005-11-09 00:00:00,Improvement,83,3,0,0,Major,7,0,1,0,0,0,0,1,0,0,1,54,191,67,395
312,low,1,2005-11-10 00:00:00,Bug,0,0,50,0,Major,1,0,1,0,0,0,0,1,0.75,0,1,90,177,298,383
313,Nondelay,0,2005-11-11 00:00:00,Improvement,0,0,66,1,Trivial,1,0,1,0,0,0,0,1,0.6666666666666666,0,1,99,127,250,399
314,low,9,2005-11-15 00:00:00,Bug,0,0,100,96,Trivial,1,0,0,0,0,0,0,1,0,0,10,5,186,146,347
315,high,586,2005-11-15 00:00:00,Bug,0,0,100,96,Major,1,0,1,2,2,0,0,1,0,0,6,58,182,295,375
316,low,9,2005-11-15 00:00:00,NewFeature,0,0,100,96,Major,1,0,0,0,0,0,0,0,0,0,7,71,177,284,359
317,high,822,2005-11-24 00:00:00,Improvement,0,0,0,1,Major,5,0,0,7,1,0,0,2,0,0,10,47,104,288,311
318,low,9,2005-11-24 00:00:00,Bug,0,0,100,99,Major,1,0,1,0,0,0,0,1,0,0,3,89,195,1,372
319,medium,12,2005-11-29 00:00:00,NewFeature,65,3,0,0,Major,10,0,1,1,0,0,0,0,0,0,7,71,134,226,379
320,low,1,2005-11-29 00:00:00,Test,0,0,0,0,Major,1,0,1,1,0,0,0,1,0,0,10,88,185,268,382
321,low,9,2005-11-30 00:00:00,Bug,0,0,100,100,Major,3,0,1,0,0,0,0,1,0,0,7,69,136,282,332
322,high,144,2005-12-01 00:00:00,Improvement,0,0,100,1,Major,1,0,1,1,0,0,0,1,0.5,0,6,86,139,230,373
323,low,9,2005-12-06 00:00:00,Improvement,0,0,100,101,Minor,1,0,1,0,0,0,0,1,0,0,3,86,186,295,388
324,low,9,2005-12-06 00:00:00,Bug,0,0,100,101,Major,1,0,1,0,0,0,0,1,0,0,10,89,198,245,398
325,low,9,2005-12-07 00:00:00,Bug,0,0,100,103,Major,1,0,1,0,0,0,0,1,0,0,9,86,184,241,323
326,medium,22,2005-12-09 00:00:00,Task,83,0,0,0,Major,2,0,1,1,0,0,0,1,0,0,10,26,164,206,235
327,low,9,2005-12-09 00:00:00,Improvement,0,0,100,104,Minor,3,0,1,0,0,0,0,1,0,0,9,87,132,276,309
328,low,9,2005-12-09 00:00:00,Bug,0,0,100,104,Major,2,0,1,0,0,0,0,1,0,0,9,80,113,184,389
329,Nondelay,0,2005-12-12 00:00:00,Bug,0,0,8,23,Major,1,0,1,0,0,0,0,1,0.875,0,10,89,188,110,182
330,low,9,2005-12-13 00:00:00,Bug,0,0,100,106,Major,2,0,1,0,0,0,0,1,0,0,7,61,191,289,356
331,low,1,2005-12-13 00:00:00,Bug,0,0,50,2,Minor,5,0,1,1,0,0,0,0,0,0,2,86,127,197,200
332,medium,52,2005-12-14 00:00:00,Improvement,3,1,100,0,Minor,51,1,1,1,0,0,0,5,0.3333333333333333,0,7,87,137,267,255
333,medium,64,2005-12-14 00:00:00,Improvement,3,0,100,0,Minor,5,0,1,1,0,0,0,0,0.3333333333333333,0,2,92,103,266,320
334,Nondelay,0,2005-12-14 00:00:00,Improvement,0,1,0,1,Minor,1,0,1,1,0,0,0,1,0,0,8,70,120,197,323
335,low,9,2005-12-23 00:00:00,Bug,0,0,100,107,Major,3,0,1,0,0,0,0,1,0,0,9,93,165,206,379
336,low,9,2005-12-26 00:00:00,Bug,0,0,100,108,Major,0,0,1,0,0,0,0,1,0.96,0,6,98,124,217,347
337,low,9,2005-12-26 00:00:00,NewFeature,0,0,100,108,Minor,1,0,0,0,0,0,0,0,0.96,0,9,81,118,25,262
338,low,9,2005-12-26 00:00:00,Bug,0,0,100,108,Major,1,0,1,0,0,0,0,1,0.96,0,9,89,132,300,352
339,low,9,2005-12-28 00:00:00,NewFeature,0,0,100,111,Major,2,0,1,0,0,0,0,1,0,0,10,96,188,296,398
340,low,9,2006-01-04 00:00:00,NewFeature,0,0,100,112,Major,2,0,1,0,0,0,0,1,0,0,9,57,154,244,134
341,Nondelay,0,2006-01-04 00:00:00,Bug,1,0,0,0,Major,3,0,1,1,0,0,0,0,0.25,0,10,91,171,163,301
342,low,5,2006-01-09 00:00:00,Bug,0,2,66,3,Major,3,0,1,1,0,0,0,0,0,0,5,71,10,279,287
343,low,4,2006-01-09 00:00:00,Bug,15,1,66,3,Major,1,0,1,1,0,0,0,0,0,0,8,9,174,277,49
344,low,9,2006-01-09 00:00:00,Bug,0,0,100,113,Minor,1,0,1,0,0,0,0,2,0,0,9,53,29,70,288
345,low,9,2006-01-09 00:00:00,Improvement,0,0,100,113,Minor,2,0,1,0,0,0,0,1,0,0,3,31,169,246,269
346,low,1,2006-01-09 00:00:00,Bug,0,0,50,0,Major,1,0,1,0,0,0,0,1,0.8,0,10,68,6,193,234
347,low,1,2006-01-09 00:00:00,NewFeature,2,1,62,1,Major,1,0,2,1,0,0,0,1,0.7272727272727273,0,10,97,155,255,393
348,low,9,2006-01-10 00:00:00,Improvement,0,0,100,115,Trivial,1,0,1,0,0,0,0,1,0,0,9,71,142,241,257
349,low,9,2006-01-11 00:00:00,Improvement,0,0,100,116,Major,2,0,1,0,0,0,0,0,0.9622641509433962,0,8,82,184,266,246
350,low,9,2006-01-11 00:00:00,NewFeature,0,0,0,0,Major,26,0,1,0,0,0,0,1,0,0,2,37,184,124,32
351,low,9,2006-01-11 00:00:00,Bug,0,0,100,116,Major,0,0,1,0,0,0,0,0,0,0,6,53,86,293,15
352,low,9,2006-01-11 00:00:00,Improvement,0,0,100,116,Minor,2,0,1,0,0,0,0,1,0,0,9,87,189,298,331
353,low,9,2006-01-12 00:00:00,Bug,0,0,100,119,Major,1,0,1,0,0,0,0,0,0.9629629629629629,0,1,81,188,181,369
354,Nondelay,0,2006-01-12 00:00:00,Improvement,0,0,0,4,Major,13,0,1,10,3,0,0,0,0,4,3,81,194,120,187
355,low,9,2006-01-13 00:00:00,Improvement,0,0,100,120,Major,2,0,1,0,0,0,0,0,0.9636363636363636,0,5,84,19,295,337
356,low,9,2006-01-13 00:00:00,Improvement,0,0,100,120,Major,2,0,1,0,0,0,0,0,0.9636363636363636,0,3,62,175,124,390
357,low,2,2006-01-17 00:00:00,NewFeature,0,0,0,0,Major,2,0,1,0,0,0,0,1,0,0,10,78,104,292,85
358,low,9,2006-01-17 00:00:00,Bug,0,0,100,122,Major,4,0,1,0,0,0,0,1,0,0,6,99,162,37,294
359,low,9,2006-01-17 00:00:00,Improvement,0,0,100,122,Minor,2,0,1,0,0,0,0,1,0,0,9,92,110,151,177
360,low,9,2006-01-17 00:00:00,Bug,0,0,100,122,Major,1,0,1,0,0,0,0,0,0.9649122807017544,0,10,91,139,297,279
361,low,9,2006-01-17 00:00:00,NewFeature,0,0,100,122,Major,2,0,1,0,0,0,0,0,0.9649122807017544,0,10,88,52,288,394
362,low,9,2006-01-18 00:00:00,Improvement,0,0,100,126,Minor,3,0,1,0,0,0,0,1,0,0,9,99,199,166,220
363,low,9,2006-01-18 00:00:00,Improvement,0,0,100,126,Major,2,0,1,0,0,0,0,0,0.9661016949152542,0,5,25,11,296,381
364,low,9,2006-01-18 00:00:00,Improvement,0,0,100,126,Major,1,0,1,0,0,0,0,0,0.9661016949152542,0,9,87,89,241,372
365,low,1,2006-01-18 00:00:00,Improvement,0,0,100,1,Major,2,0,1,0,0,0,0,1,0,0,7,95,120,115,132
366,Nondelay,0,2006-01-18 00:00:00,Improvement,0,2,0,0,Minor,13,1,1,12,1,0,0,3,0.8888888888888888,0,3,79,138,74,34
367,medium,15,2006-01-19 00:00:00,Wish,321,1,0,0,Major,3,0,0,3,0,0,0,0,0,0,5,95,165,256,338
368,low,9,2006-01-19 00:00:00,NewFeature,0,0,100,129,Major,2,0,1,0,0,0,0,0,0.9672131147540983,0,3,6,89,124,61
369,Nondelay,0,2006-01-19 00:00:00,Improvement,0,0,100,2,Major,2,0,1,0,0,0,0,1,0,0,9,19,180,271,140
370,low,9,2006-01-19 00:00:00,NewFeature,0,0,100,129,Major,2,0,1,0,0,0,0,0,0.9672131147540983,0,10,60,19,271,113
371,low,9,2006-01-20 00:00:00,Improvement,0,0,100,131,Major,2,0,1,0,0,0,0,0,0.9682539682539683,0,4,68,39,285,280
372,low,9,2006-01-20 00:00:00,Bug,0,0,100,131,Major,2,0,1,0,0,0,0,0,0.9682539682539683,0,10,86,200,289,372
373,low,9,2006-01-20 00:00:00,NewFeature,0,0,100,131,Major,2,0,1,0,0,0,0,0,0.9682539682539683,0,9,84,157,266,309
374,low,9,2006-01-23 00:00:00,NewFeature,0,0,100,134,Major,8,0,1,0,0,0,0,1,0,0,10,7,145,251,362
375,low,9,2006-01-23 00:00:00,NewFeature,0,0,100,134,Major,2,0,1,0,0,0,0,0,0.9696969696969697,0,3,81,188,267,348
376,low,9,2006-01-24 00:00:00,Bug,0,0,100,136,Major,0,0,1,0,0,0,0,1,0,0,6,91,136,282,15
377,low,9,2006-01-24 00:00:00,Bug,0,0,100,136,Major,2,0,1,0,0,0,0,1,0.9701492537313433,0,6,68,90,37,318
378,low,9,2006-01-25 00:00:00,Improvement,0,0,100,138,Minor,1,0,1,0,0,0,0,1,0,0,9,96,195,253,197
379,low,9,2006-01-25 00:00:00,Bug,0,0,100,138,Major,3,0,1,0,0,0,0,1,0,0,8,58,191,276,387
380,low,9,2006-01-25 00:00:00,Bug,0,0,100,138,Minor,0,0,1,0,0,0,0,1,0,0,2,96,166,280,88
381,low,9,2006-01-26 00:00:00,NewFeature,0,0,100,141,Major,2,0,1,0,0,0,0,1,0,0,6,96,171,165,287
382,low,9,2006-01-26 00:00:00,Bug,0,0,100,141,Minor,4,0,0,0,0,0,0,1,0,0,8,90,194,167,293
383,low,9,2006-01-26 00:00:00,Improvement,0,0,100,141,Major,1,0,1,0,0,0,0,0,0.9705882352941176,0,5,88,87,250,280
384,low,9,2006-01-27 00:00:00,Bug,0,0,100,144,Major,1,0,1,0,0,0,0,1,0.9710144927536232,0,7,85,120,262,364
385,low,9,2006-01-27 00:00:00,Bug,0,0,100,144,Major,2,0,1,0,0,0,0,1,0,0,6,83,184,272,297
386,Nondelay,0,2006-01-27 00:00:00,NewFeature,0,1,0,21,Major,1,0,1,3,0,0,0,1,0,1,4,23,126,264,332
387,Nondelay,0,2006-01-28 00:00:00,Bug,0,0,50,2,Major,0,0,1,0,0,0,0,1,0,0,10,94,156,211,142
388,low,9,2006-01-28 00:00:00,Bug,0,0,100,146,Major,3,0,1,0,0,0,0,1,0,0,9,55,52,241,351
389,medium,58,2006-01-31 00:00:00,Bug,83,0,33,3,Major,1,0,1,2,0,0,0,1,0,0,3,98,156,148,395
390,medium,52,2006-01-31 00:00:00,Bug,83,0,100,3,Major,0,0,1,2,0,0,0,1,0,0,9,86,132,236,399
391,low,9,2006-01-31 00:00:00,Improvement,0,0,100,147,Major,1,0,1,0,0,0,0,0,0.9714285714285714,0,9,98,118,181,178
392,Nondelay,0,2006-01-31 00:00:00,Bug,0,2,0,0,Major,26,0,2,3,2,0,0,1,0,0,9,21,113,13,146
393,Nondelay,0,2006-01-31 00:00:00,NewFeature,0,1,0,6,Major,1,1,1,1,1,0,0,0,0,0,9,86,125,145,351
394,low,9,2006-02-01 00:00:00,Bug,0,0,100,148,Major,3,0,1,0,0,0,0,1,0,0,8,90,132,195,396
395,low,9,2006-02-01 00:00:00,Improvement,0,0,100,148,Major,1,0,1,0,0,0,0,1,0,0,5,42,197,7,147
396,Nondelay,0,2006-02-02 00:00:00,Task,3,1,80,5,Major,1,0,1,2,0,0,0,0,0,0,10,95,67,121,307
397,Nondelay,0,2006-02-02 00:00:00,Task,3,1,80,5,Major,2,0,1,2,0,0,0,0,0,0,9,95,137,127,111
398,low,6,2006-02-02 00:00:00,Task,20,0,100,1,Major,1,0,1,3,0,0,0,1,0,0,9,87,192,75,380
399,medium,54,2006-02-02 00:00:00,Task,406,3,100,1,Major,5,0,1,1,0,0,0,1,0,0,5,59,185,278,324
400,high,198,2006-02-02 00:00:00,Task,0,0,100,1,Major,2,0,1,3,0,0,0,1,0,0,10,12,167,258,76
401,medium,60,2006-02-03 00:00:00,Improvement,5,2,0,0,Major,7,0,1,1,0,0,0,1,0,0,1,10,121,83,8
